Source,Target
1505317,29709
1505317,44569
1505317,59099
1505317,190285
1505317,449252
1505317,826158
1505317,943772
1505317,1076579
1505317,1136028
1505317,1212607
1505317,1339905
1505317,1603218
1505317,1603222
1505317,1603500
1505317,1986969
1505318,770174
1505318,950890
1505318,1065824
1505318,1124549
1505318,1124559
1505318,1603323
1505319,734638
1505319,1136043
1505320,574208
1505320,948898
1505320,1136134
1505320,1203131
1505320,1277374
1505320,1603196
1505320,1603199
1505320,1603271
1505320,1603353
1505321,943779
1505321,996746
1505321,1124554
1505321,1136024
1505321,1310946
1505321,1310947
1505322,942416
1523674,943474
1523674,943476
1523674,943478
1523674,1165911
1523674,1347881
1523674,1347882
1523674,1347884
1523675,1042058
1523675,1347881
1523675,1347884
1523678,940937
1523679,1165910
1523703,1347335
1523703,1450014
1523704,958596
1523704,1201630
1523704,1220089
1523709,1150206
1523710,71306
1523711,990506
1523711,1042320
1523712,728468
1523716,979185
1523716,1093041
1523719,895780
1523720,1249225
1524350,1524350
1524352,1558368
1524353,1483879
1524358,1558368
1524396,252267
1524396,421465
1524396,421466
1524396,449250
1524396,452056
1524396,573602
1524396,574205
1524396,653432
1524396,740584
1524396,766071
1524396,784074
1524396,937681
1524396,945555
1524396,950890
1524396,1036265
1524396,1041965
1524396,1151322
1524396,1375704
1524396,1603140
1524396,1603235
1524396,1603265
1524396,1603321
1524397,421472
1524397,573009
1524397,943792
1524397,950890
1524397,995868
1524397,1298968
1524397,1603129
1524397,1603140
1524397,1603242
1524398,179119
1524398,183721
1524398,276870
1524398,735446
1524398,942418
1524398,942419
1524398,1019431
1524398,1036264
1524398,1036265
1524398,1046854
1524398,1072624
1524398,1084712
1524398,1213181
1524398,1308462
1524398,1366530
1524398,1603098
1524398,1603109
1524398,1603155
1524398,1603192
1524398,1603314
1524398,1603318
1524399,720835
1524400,870258
1524400,1039247
1524401,889832
1524402,1179113
1524403,442785
1524403,982752
1524403,1021833
1524511,1809812
1524511,1810152
1524511,1814798
1524511,1815232
1524511,1815430
1524511,1815555
1524511,1816287
1524511,1818169
1524512,4415
1524512,1356699
1524512,1474017
1524512,1816031
1524512,1816277
1524512,1816728
1524513,1816262
1524513,1817393
1524514,41561
1524514,1809718
1524514,1815217
1524514,1815858
1524514,1816202
1524514,1816203
1524514,1816496
1524514,1817039
1524515,1311846
1524515,1816639
1524516,1808717
1524516,1810812
1524516,1814598
1524516,1865550
1524517,35047
1524517,1311992
1524517,1312100
1524517,1356451
1524517,1810682
1524517,1816244
1524517,1865597
1524518,1810039
1524518,1810113
1524518,1815250
1524518,1815725
1524518,1816844
1524518,1816982
1524518,1865792
1524519,1201834
1524519,1311915
1524519,1810128
1524519,1815822
1524520,1311992
1524520,1312100
1524520,1454972
1524520,1810682
1524520,1815888
1524520,1816244
1524520,1817205
1524520,1817210
1524520,1817376
1524520,1865434
1524522,1312101
1524522,1817141
1524523,1810958
1524523,1816346
1524524,1311895
1524524,1809629
1524524,1810718
1524524,1810789
1524524,1810805
1524524,1814766
1524524,1814899
1524524,1814995
1524524,1815086
1524524,1815210
1524524,1815431
1524524,1815549
1524524,1816244
1524524,1816702
1524524,1817275
1524525,1809535
1524525,1809629
1524525,1809630
1524525,1810291
1524525,1811012
1524525,1815570
1524525,1815673
1524526,1810805
1524526,1814899
1524526,1815606
1524526,1815665
1524526,1817249
1524527,1311920
1524527,1498936
1524527,1809329
1524527,1809528
1524527,1809776
1524527,1810483
1524527,1810612
1524527,1810739
1524527,1814766
1524527,1814767
1524527,1815544
1524527,1815863
1524527,1816779
1524527,1816984
1524527,1817119
1524527,1817329
1524528,1809280
1524528,1810802
1524528,1815250
1524528,1815725
1524528,1816844
1524528,1816982
1524530,1809814
1524530,1810782
1524530,1816963
1524531,805105
1524531,1062428
1524531,1810782
1524531,1814925
1524531,1815349
1524532,1809329
1524532,1809403
1524532,1809581
1524532,1810008
1524532,1810681
1524532,1810718
1524532,1810816
1524532,1814899
1524532,1815106
1524532,1815201
1524532,1815246
1524533,572688
1524533,1441075
1524533,1809139
1524533,1809270
1524533,1809299
1524533,1809730
1524534,1442681
1524534,1442688
1524534,1814764
1524535,1810374
1524535,1810664
1524535,1815259
1524536,431407
1524536,1015429
1524536,1816777
1524537,1810049
1524538,1817373
1524539,1441097
1524539,1809914
1524539,1809971
1524539,1810565
1524539,1814934
1524539,1815482
1524539,1815988
1524539,1816178
1524539,1816272
1524539,1817236
1524539,1817246
1524540,1809914
1524540,1809971
1524540,1810189
1524540,1810565
1524540,1814934
1524540,1815482
1524540,1815988
1524540,1816178
1524540,1816272
1524540,1816580
1524540,1817236
1524540,1817246
1524541,1312046
1524541,1816708
1524541,1818165
1524541,1818182
1524542,1809122
1524542,1809552
1524542,1809652
1524542,1815318
1524542,1815515
1524542,1815905
1524542,1816504
1524544,1809996
1524544,1815501
1524544,1815573
1524544,1815660
1524545,1814766
1524545,1815179
1524545,1815504
1524545,1815865
1524545,1816166
1524546,1809449
1524546,1815607
1524546,1815778
1524546,1816999
1524547,1810152
1524547,1815661
1524547,1816287
1524548,1809521
1524548,1815826
1524548,1815896
1524548,1815965
1524548,1816250
1524548,1816485
1524550,1817115
1524551,1524551
1524551,1810422
1524551,1810676
1524552,1356695
1524552,1524553
1524552,1809180
1524552,1809185
1524552,1809408
1524552,1809523
1524552,1815245
1524552,1815387
1524553,1356695
1524553,1524552
1524553,1808679
1524553,1815178
1524553,1815387
1524553,1816825
1524554,1356695
1524556,1312070
1524556,1814896
1524556,1815659
1524556,1817089
1524557,1311887
1524557,1311986
1524557,1438645
1524557,1809358
1524557,1814598
1524557,1815458
1524557,1815636
1524557,1816203
1524557,1816490
1524557,1816605
1524557,1816838
1524557,1816898
1524557,1817135
1524557,1817256
1524557,1817371
1524558,1312093
1524558,1356449
1524558,1815976
1524558,1817233
1524558,1865781
1524559,1311955
1524559,1809444
1524559,1809445
1524559,1809512
1524559,1809528
1524559,1810788
1524559,1814797
1524559,1814966
1524559,1815630
1524559,1818168
1524560,1481162
1524560,1810825
1524560,1815520
1524561,1810113
1524561,1810413
1524561,1816844
1524562,1311823
1524562,1312091
1524562,1356446
1524562,1815084
1524562,1816966
1524562,1817275
1524562,1817469
1524563,1311887
1524563,1439195
1524563,1809186
1524563,1810127
1524563,1810805
1524564,1810728
1524564,1814790
1524564,1815104
1524564,1815575
1524565,1311812
1524565,1311842
1524565,1809023
1524565,1810428
1524565,1810840
1524565,1814766
1524565,1815007
1524565,1816505
1524565,1817719
1524566,1524566
1524566,1809776
1524566,1814766
1524566,1815268
1524566,1816779
1524567,1399178
1524567,1498939
1524567,1810046
1524567,1810612
1524567,1814753
1524567,1814901
1524567,1814916
1524567,1815730
1524567,1815940
1524567,1816036
1524567,1816037
1524567,1816340
1524568,1081652
1524568,1311910
1524568,1815222
1524568,1816637
1524568,1816900
1524568,1817264
1524569,1439219
1524570,1438641
1524570,1524528
1524570,1808717
1524570,1810113
1524570,1810802
1524570,1815250
1524570,1815660
1524570,1816009
1524570,1816838
1524570,1865706
1524571,1809996
1524571,1810113
1524572,26391
1524572,1865788
1524573,1481175
1524573,1809996
1524573,1816322
1524574,269627
1524574,879126
1524574,879163
1524574,953642
1524574,1810548
1524574,1816004
1524575,1312028
1524575,1815438
1524575,1815507
1524576,723776
1524576,877518
1524577,1808729
1524577,1816981
1524578,1810385
1524578,1815596
1524578,1815597
1524578,1815753
1524579,1809996
1524579,1810113
1524579,1810390
1524579,1810391
1524579,1816288
1524580,1311997
1524580,1810388
1524580,1810391
1524580,1810820
1524580,1814549
1524580,1814814
1524580,1815142
1524580,1815313
1524580,1815599
1524580,1816701
1524580,1817095
1524582,1311831
1524582,1311860
1524582,1312089
1524582,1356711
1524582,1808794
1524582,1809281
1524582,1809952
1524582,1810264
1524582,1810529
1524582,1810574
1524582,1810699
1524582,1810802
1524582,1810955
1524582,1814863
1524582,1814989
1524582,1815181
1524582,1815226
1524582,1815250
1524582,1815511
1524582,1816018
1524582,1816486
1524583,1311938
1524583,1808734
1524583,1808854
1524583,1811009
1524583,1815985
1524583,1816603
1524583,1817297
1524584,1808699
1524584,1808700
1524584,1809388
1524584,1809389
1524584,1809441
1524584,1809948
1524584,1810519
1524584,1810566
1524584,1810664
1524584,1818177
1524585,1498951
1524585,1809948
1524585,1810374
1524585,1810664
1524585,1811009
1524585,1814970
1524585,1817398
1524586,1311962
1524586,1810723
1524586,1810819
1524586,1815858
1524586,1816203
1524586,1816496
1524586,1816721
1524587,1816801
1524587,1817112
1524588,1810545
1524589,1809370
1524589,1810346
1524589,1816308
1524590,1814822
1524590,1815223
1524591,1524592
1524591,1815352
1524591,1817197
1524592,1524591
1524592,1809994
1524592,1815352
1524592,1817197
1524593,1815590
1524594,1810805
1524594,1815179
1524594,1817445
1524595,1817450
1525233,1183773
1525236,159549
1525236,1815610
1525237,948467
1525240,45441
1525240,279220
1525240,1383783
1525242,1815240
1525462,1292117
1525464,1813239
1525466,1307393
1525467,766289
1525470,137379
1525470,167316
1525470,310830
1525470,577639
1525470,740580
1525470,944113
1525470,945562
1525470,995912
1525470,1046441
1525470,1137373
1525470,1183994
1525470,1292123
1525470,1603268
1525470,1603281
1525470,1603330
1525471,1042152
1525471,1373000
1525471,1425287
1525472,996227
1525472,1053755
1525473,904868
1525473,945910
1525473,982752
1525474,284524
1525476,1000807
1525476,1149965
1525476,1215893
1525476,1268820
1525476,1268823
1525476,1383522
1525478,985345
1525479,1000810
1525480,1000807
1525480,1000808
1525480,1000809
1525480,1000810
1525485,1288284
1525588,310818
1525588,1907875
1525590,312260
1525591,727664
1525591,945031
1525591,1054891
1525591,1092846
1525747,1129893
1525747,1211295
1525747,1382055
1525748,420138
1525748,940902
1525748,1013615
1525748,1063976
1525748,1091790
1525748,1202994
1525748,1202997
1525748,1465219
1525748,1811553
1525748,1812206
1525748,1812832
1525749,883128
1525749,941009
1525749,1036317
1525749,1127964
1525749,1168643
1525751,985336
1525751,1129899
1525751,1376137
1525751,1470371
1525751,1482911
1525751,1811362
1525752,789012
1525752,894299
1525752,957442
1525752,1051998
1525752,1226294
1525753,784508
1525753,1063975
1525753,1211290
1525753,1226296
1525753,1448350
1525754,1048307
1525754,1347136
1525754,1453735
1525754,1482901
1525755,452869
1525755,641963
1525755,953361
1525755,1023483
1525755,1041962
1525755,1055380
1525755,1129909
1525755,1202995
1525755,1264412
1525756,949279
1525756,1041959
1525756,1137441
1525756,1376134
1525757,1280360
1525757,1425208
1525758,1023477
1525758,1196987
1525758,1211296
1525758,1280360
1525758,1425208
1525758,1482906
1525759,735871
1525759,1425211
1525759,1470369
1525760,1015840
1525760,1280358
1525760,1280392
1525760,1425200
1525760,1482906
1525761,753037
1525761,1035131
1525761,1129907
1525761,1211296
1525761,1425201
1525761,1815171
1526113,1085660
1526114,1085657
1526114,1085658
1526119,1070416
1526120,1214906
1526122,778728
1526128,1044201
1526169,794026
1526170,292244
1526170,573874
1526170,770173
1526170,1215186
1526171,573009
1526171,739438
1526171,817632
1526171,1191547
1526171,1197725
1526171,1277357
1526171,1343449
1526171,1381018
1526171,1590240
1526171,1603166
1526172,573009
1526172,1603112
1526172,1603168
1526172,1603292
1526173,190285
1526173,573605
1526173,574073
1526173,1058907
1526173,1603150
1526173,1603155
1526173,1603168
1526173,1603387
1526174,292238
1526174,573649
1526174,574073
1526174,574200
1526174,987453
1526174,1603148
1526174,1603339
1526174,1603384
1526174,1603387
1526176,573874
1526176,1603148
1526176,1603323
1526176,1603387
1526176,1609949
1526177,1191639
1526177,1381027
1526177,1633079
1526178,987134
1526178,987152
1526178,987413
1526178,987440
1526178,1151320
1526178,1191635
1526178,1603106
1526178,1603129
1526178,1603196
1526178,1603273
1526178,1603300
1526178,1647024
1526179,794029
1526179,987413
1526179,1191649
1526179,1603379
1526179,1646911
1526180,324568
1526180,573460
1526180,794028
1526180,992878
1526180,1075526
1526180,1298963
1526180,1603298
1526180,1619831
1526180,1619836
1526181,1203128
1526182,958767
1526182,1191649
1526182,1474332
1526182,1603117
1526182,1603148
1526182,1603207
1526182,1603251
1526182,1603384
1526182,1661962
1526183,958767
1526183,987101
1526183,1063793
1526183,1191648
1526183,1474329
1526183,1603148
1526183,1603200
1526183,1603227
1526183,1603285
1526184,178503
1526184,310831
1526184,573459
1526184,573646
1526184,1603196
1526184,1609955
1526185,29709
1526185,34621
1526185,268949
1526185,275832
1526185,307473
1526185,572943
1526185,573604
1526185,574074
1526185,950888
1526185,950892
1526185,958772
1526185,987161
1526185,995822
1526185,995871
1526185,995882
1526185,995922
1526185,995940
1526185,1603109
1526185,1603110
1526186,1603100
1526186,1603149
1526186,1603195
1526186,1603196
1526186,1603199
1526187,739438
1526187,877422
1526187,1177864
1526187,1191547
1526187,1603129
1526187,1603166
1526189,917562
1526189,995937
1526189,1603237
1526190,34619
1526190,739439
1526190,767997
1526190,794031
1526190,817627
1526190,1603152
1526190,1603156
1526190,1603190
1526190,1603208
1526191,690
1526191,216928
1526191,808233
1526191,950888
1526191,987431
1526191,987435
1526191,995833
1526283,318412
1526283,1181484
1526283,1424183
1526284,1177751
1526284,1308178
1526285,941787
1526285,1308179
1526285,1308180
1526286,1231279
1526286,1369829
1526286,1424185
1526286,1491228
1526287,940998
1526287,1093195
1526287,1231270
1526287,1308179
1526287,1308181
1526288,1191493
1526288,1231279
1526288,1369827
1526289,1181485
1526290,1093736
1526290,1231279
1526291,1092870
1526291,1093013
1526291,1093101
1526291,1369832
1526291,1424180
1526291,1424184
1526291,1811019
1526292,1092832
1526292,1092845
1526292,1092990
1526292,1093002
1526292,1093007
1526292,1093094
1526292,1093719
1526292,1093721
1526292,1093724
1526292,1093735
1526292,1181483
1526292,1181489
1526292,1369824
1526292,1369831
1526292,1369832
1526292,1424180
1526292,1424184
1526297,1092117
1526298,1092125
1526428,1483764
1526431,1483446
1526466,572929
1526479,813989
1526480,646333
1526858,375017
1526858,987135
1526859,1603168
1526862,420064
1526862,744793
1526862,749406
1526862,1179734
1526863,1136023
1526864,1154061
1526865,1085122
1526866,1085122
1526867,573456
1526867,772836
1526867,789698
1526867,941782
1526867,1015843
1526882,237866
1526882,262719
1526882,397622
1526882,782059
1526882,1164549
1526883,104387
1526883,655431
1526883,725631
1526883,1347316
1526884,71306
1526885,49285
1526885,401093
1526886,1150066
1526886,1809531
1526886,1815317
1526886,1817043
1526887,166225
1526887,203501
1526887,222464
1526887,1023703
1526888,86447
1526888,427960
1526888,427961
1526888,722374
1531358,943929
1531363,237618
1531363,248878
1531363,248889
1531493,1111631
1531496,1287955
1531496,1809996
1531497,183684
1531498,790690
1531498,891139
1531498,1111642
1531499,1039188
1531499,1813081
1531803,572933
1531803,942422
1531803,990613
1531803,1037919
1531803,1045928
1531803,1200649
1531803,1202974
1531803,1202975
1531803,1213180
1531803,1373107
1531805,1069617
1531805,1133133
1531805,1200652
1531805,1202976
1531805,1213181
1531805,1261302
1531805,1292293
1531805,1292294
1531805,1382031
1531805,1469976
1531805,1488542
1531806,942987
1531807,942382
1531807,942419
1531807,948894
1531807,957546
1531807,981021
1531807,1036264
1531807,1292293
1531807,1603109
1531807,1603140
1531976,431008
1531979,283867
1531979,941220
1531979,1442133
1531980,297675
1531981,801314
1531981,801635
1531981,942870
1531981,1199826
1531982,1074490
1531984,1054451
1531987,310831
1531987,573756
1531987,573877
1531987,863398
1531987,872094
1531987,937678
1531987,958777
1531987,995923
1531987,1603162
1531988,420077
1531988,763785
1531988,987455
1531988,1179734
1531988,1277369
1531989,1196982
1531989,1277369
1531990,375017
1531990,573877
1531990,843876
1531990,1603162
1531991,1339867
1531992,275835
1531992,763785
1531992,794298
1531992,808234
1531992,917561
1531992,958760
1531992,988221
1531992,1015413
1531992,1136023
1531992,1151264
1531992,1179734
1531992,1197729
1531992,1339867
1531992,1347388
1531994,739730
1531994,1191554
1531995,990617
1531995,1127964
1531996,912094
1531997,420064
1531997,794298
1532292,789701
1532292,1190639
1532293,329631
1532293,399359
1532293,1076573
1532293,1083165
1532293,1411296
1532295,892803
1532295,1197134
1532296,943029
1532296,943031
1532296,998444
1532297,51301
1532297,55557
1532297,129902
1532297,238052
1532297,450790
1532297,830340
1532297,881610
1532297,950437
1532297,1052441
1532297,1066107
1532297,1137373
1532297,1843353
1532298,1278872
1532299,318622
1532299,948799
1532299,1084712
1532299,1378738
1532299,1603155
1532301,1520207
1532301,1817797
1532304,958274
1532304,1183855
1532304,1249223
1532305,329631
1532305,399359
1532305,1076573
1532305,1178683
1532306,1092404
1537448,1046796
1537448,1046953
1537450,762655
1537451,1046752
1537451,1093030
1537451,1311619
1537452,803037
1537452,1046753
1537452,1202305
1537453,420063
1537453,420120
1537453,722491
1537453,799028
1537453,845221
1537453,1026524
1537453,1046757
1537453,1046758
1537459,1599374
1537678,1277595
1537679,906909
1537679,1372941
1537680,184679
1537680,188651
1537680,277659
1537680,740581
1537680,1150207
1537682,990765
1537682,1066106
1537682,1069509
1537682,1083164
1537682,1182938
1537683,1052437
1537683,1066106
1537683,1249223
1537684,881752
1537684,1052432
1537684,1411391
1537684,1425286
1537686,904196
1537686,940999
1537686,943028
1538183,420077
1538183,944095
1538184,992857
1538185,1001521
1538186,420055
1538186,443025
1538186,1081546
1538187,420132
1538187,1091552
1538188,420466
1538188,420528
1538188,772849
1538188,945300
1538188,996818
1538188,1062403
1538188,1372823
1538189,420065
1538189,795273
1538189,992857
1538189,1513037
1538191,443326
1538191,943214
1538191,1091792
1538192,420064
1538298,1038113
1538314,1810295
1538314,1814947
1538353,345511
1538355,953568
1538356,999552
1538357,187316
1538359,411793
1538359,889782
1538359,1374455
1538360,1374528
1538360,1810484
1538361,953642
1538362,953385
1538363,1374459
1538365,341472
1538365,948613
1538367,265160
1538367,338173
1538367,579707
1538367,948609
1538368,341471
1538368,889784
1538378,423364
1538378,431405
1538378,1809865
1538379,4424
1538379,903079
1538380,1817354
1538382,1810484
1538382,1815104
1538382,1815248
1538382,1815322
1538382,1815355
1538382,1815427
1538382,1815575
1538382,1815598
1538382,1816924
1538382,1818329
1538384,1483813
1538386,848786
1538386,1229816
1538386,1442186
1538387,423369
1538462,1151302
1538462,1339841
1538462,1603127
1538462,1603168
1538462,1603242
1538462,1603314
1538463,33093
1538463,574076
1538463,723694
1538463,1151302
1538463,1226338
1538463,1339841
1538463,1603168
1538464,910587
1538464,1603168
1538465,573898
1538465,1151302
1538465,1339841
1538465,1603127
1538465,1603168
1538465,1603242
1538466,573874
1538466,1151302
1538466,1339841
1538466,1603127
1538466,1603168
1538466,1603314
1538467,1339841
1538467,1603168
1538601,334859
1538606,768867
1538606,1814895
1538606,1815353
1538610,1374587
1538612,1809996
1538612,1816346
1538612,1816598
1538638,1428281
1538639,783644
1538643,157492
1538647,987431
1538647,1603196
1538647,1603294
1538654,1190638
1538655,1066698
1538661,1214432
1538661,1291280
1538661,1473692
1538662,1166709
1538667,1051007
1538667,1128917
1538667,1214435
1538703,100937
1538703,348201
1538704,853971
1538705,237575
1538705,348196
1538705,348201
1538705,1810554
1538706,348201
1538706,1126517
1538706,1815046
1538707,337570
1538709,261279
1538709,1126519
1538710,1809328
1538710,1810722
1538711,1126519
1538712,348201
1538712,1815896
1538712,1815965
1538712,1816485
1538734,1496427
1538794,442973
1538794,449259
1538794,739422
1538794,855595
1538794,987122
1538794,987176
1538794,1155287
1538798,71685
1538798,984746
1538798,1070458
1538799,42183
1538801,855601
1542160,428867
1542160,954774
1542160,1150211
1542162,1131375
1542162,1226428
1542162,1542166
1542163,139659
1542163,717212
1542163,892807
1542163,1813005
1542164,1197137
1542166,1137359
1542167,1015854
1542167,1064386
1542168,299391
1542168,1314584
1542169,937955
1542169,948883
1542169,950465
1542169,1603167
1542170,1347507
1542188,1063971
1542188,1226293
1542188,1349294
1542188,1448363
1542188,1453734
1542189,726535
1542189,1019966
1542189,1065818
1542189,1129906
1542189,1150439
1542189,1179785
1542189,1202998
1542189,1226295
1542189,1264417
1542190,264706
1542190,641976
1542190,729625
1542190,975019
1542190,975027
1542190,1129900
1542190,1202995
1542191,59327
1542191,80279
1542191,106245
1542191,190282
1542191,190285
1542191,205259
1542191,244999
1542191,252267
1542191,310829
1542191,321380
1542191,449264
1542191,573602
1542191,731368
1542191,766071
1542191,784074
1542191,794292
1542191,917642
1542191,987118
1542191,1129886
1542191,1137440
1542191,1179785
1542191,1226300
1542191,1603112
1542191,1603124
1542191,1603159
1542192,1211293
1542192,1226298
1542192,1226301
1542192,1425208
1542192,1525758
1542193,957442
1542193,1376129
1542193,1382052
1542194,1264418
1542194,1482899
1542195,420140
1542195,452819
1542195,1041963
1542195,1129888
1542195,1129898
1542196,1310942
1542197,420112
1542197,420126
1542197,451441
1542197,717219
1542197,940912
1542197,1038343
1542197,1137449
1542198,728459
1542198,1015988
1542198,1137448
1542198,1307205
1542198,1307206
1542198,1376137
1542198,1382055
1542351,39715
1542351,946112
1542351,1039184
1542351,1348471
1542351,1348551
1542351,1442120
1542352,735947
1542352,1061708
1542352,1228240
1542352,1348524
1542353,167269
1542353,722369
1542354,801628
1542354,1203782
1542354,1278838
1542355,1441070
1542356,955604
1542356,1422066
1542357,941861
1542358,1076602
1542449,129065
1542449,1131403
1542449,1278888
1542450,155842
1542451,49285
1542451,60521
1542451,129065
1542451,145335
1542451,212446
1542451,728471
1542451,1278883
1542451,1348381
1542454,230299
1542455,1137679
1542456,61623
1542456,175597
1542456,442661
1542456,982759
1542456,1131403
1542456,1278888
1542457,71305
1542457,149886
1542457,188357
1542457,1050481
1542457,1062047
1542457,1064378
1542458,167280
1542458,1131409
1542460,655426
1542460,1347285
1542461,957413
1542462,342326
1542463,197072
1542463,220272
1542463,983075
1542463,1347338
1542464,175597
1542464,1348419
1542464,1348455
1542464,1348556
1542467,279572
1542468,943991
1542469,1401614
1542959,1046816
1542959,1201055
1542960,1046765
1542960,1046826
1542961,190282
1542961,292234
1542961,573606
1542961,739421
1542961,1603135
1542962,996722
1542962,1151357
1542962,1190468
1542963,735443
1542964,1046816
1542965,1046823
1542965,1185279
1542972,1043070
1542973,940999
1542973,1374675
1542975,739510
1542995,375017
1542995,1050107
1542996,1050107
1542997,778728
1542997,1214905
1542998,1047862
1542998,1198330
1543311,216929
1543311,572720
1543311,794028
1543311,806363
1543311,942419
1543311,958764
1543311,958772
1543311,958783
1543311,1019975
1543311,1603230
1543312,197460
1543312,331500
1543312,378027
1543312,573602
1543312,787438
1543312,794292
1543312,807773
1543312,807784
1543312,808236
1543312,917642
1543312,948877
1543312,948894
1543312,957546
1543312,1036265
1543312,1058906
1543312,1347164
1543312,1347168
1543312,1603155
1543312,1603192
1543312,1956781
1543313,948183
1543313,995924
1543313,1065819
1543313,1136047
1543314,950474
1543314,1065822
1543314,1065826
1543314,1277358
1543314,1488255
1543315,75554
1543315,104265
1543315,198279
1543315,275664
1543315,958782
1543316,572936
1543316,739509
1543316,917561
1543316,917562
1543316,937947
1543316,958765
1543316,995937
1543316,1022658
1543316,1065816
1543316,1151304
1543316,1179726
1543316,1277380
1543317,1373131
1543318,572720
1543318,739423
1543318,958776
1543318,990626
1543318,1019975
1543318,1150443
1543318,1347149
1543318,1476591
1543318,1603124
1543318,1603163
1543318,1603240
1543318,1603316
1543318,1603373
1543318,1986966
1543319,942244
1543319,1179729
1543319,1464468
1543319,1488270
1543320,157865
1543320,807774
1543320,942242
1543320,987150
1543320,1179738
1543320,1464468
1543321,739421
1543321,1124545
1543321,1203130
1543321,1292126
1543321,1297665
1543321,1603294
1543322,175864
1543322,190285
1543322,284044
1543322,312886
1543322,443288
1543322,572722
1543322,942418
1543322,1136044
1543322,1164164
1543322,1603231
1543323,205255
1543323,216927
1543323,279139
1543323,449252
1543323,573242
1543323,574225
1543323,942422
1543323,1603169
1543323,1603176
1543323,1603194
1543324,1150445
1543324,1183544
1543325,996737
1543325,1050412
1543326,451342
1543326,990651
1543326,990656
1543326,1168644
1543327,164964
1543327,261810
1543327,262880
1543327,736935
1543327,917914
1543327,948882
1543327,1036311
1543327,1136039
1543327,1136046
1543327,1560980
1543327,1603212
1543327,1603578
1543328,421470
1543328,739438
1543328,1381504
1543328,1603166
1543329,845492
1543329,942260
1543329,948866
1543329,948871
1543329,1182942
1543330,726519
1543330,942259
1543330,943950
1543330,990634
1543330,1058910
1543331,443478
1543331,573333
1543331,937952
1543331,942408
1543331,942413
1543331,948859
1543331,1297669
1543331,1401851
1543331,1603230
1543332,190282
1543332,205255
1543332,207922
1543332,220055
1543332,321380
1543332,943779
1543332,948883
1543332,1464466
1543333,937965
1543333,937966
1543537,800185
1543537,918109
1543540,451429
1543541,1297663
1543544,262724
1543544,957534
1543545,879327
1543545,1138241
1543573,784240
1543573,995914
1543573,1603118
1543573,1603169
1543573,1603295
1543574,960439
1543574,1347377
1543574,1347380
1543575,942943
1543575,1226338
1543575,1603118
1543575,1603296
1543649,577627
1543649,942381
1543650,573900
1543650,739426
1543650,1191636
1543650,1526865
1543651,573902
1543651,948898
1543651,957551
1543651,1191635
1543651,1603196
1543651,1603198
1543651,1603199
1543651,1603254
1543652,573755
1543652,1041969
1543652,1093310
1543652,1169862
1543653,247626
1543653,449265
1543653,763791
1543653,807784
1543653,807788
1543653,822267
1543653,987427
1543653,1019431
1543653,1036259
1543653,1347201
1543653,1603090
1543653,1603155
1543653,1603192
1543653,1603216
1543653,1603245
1543653,1603257
1543654,307466
1543654,574196
1543654,577628
1543654,767994
1543654,948872
1543654,1084711
1543654,1603242
1543654,1956782
1543655,310831
1543655,329120
1543655,912003
1543655,987147
1543655,995815
1543655,995822
1543655,995899
1543655,1603129
1543655,1603197
1543655,1603353
1543656,817629
1543656,948799
1543656,1000842
1543656,1151316
1543656,1603295
1543656,1603300
1544488,944343
1544490,943572
1544490,944113
1544490,958328
1544490,1042152
1544490,1066106
1544490,1137379
1544491,29082
1544491,198274
1544491,234967
1544491,845492
1544491,1249223
1544491,1307382
1544492,1183430
1544493,132483
1544493,227368
1544493,789967
1544493,995843
1544493,1197631
1544493,1425043
1544494,814457
1544494,1215833
1544494,1307379
1544495,1069514
1549584,1133125
1549584,1213182
1549584,1261303
1549585,1002431
1549586,953259
1549586,990613
1549587,957494
1549587,990609
1549588,806366
1549589,987427
1549589,1137498
1549589,1137499
1549589,1425239
1549590,1002433
1549590,1045921
1549591,937680
1549592,990614
1549592,1200654
1549592,1292300
1549592,1488535
1549692,264624
1549692,571630
1549692,751535
1549694,154629
1549694,186894
1549694,941220
1549696,337351
1549696,945183
1549696,1813081
1549698,735944
1549699,431021
1549699,734636
1549699,1348552
1549700,26151
1549700,203968
1549700,581900
1549700,1347285
1549781,1425162
1549783,813966
1549783,1498316
1549784,749067
1549787,104387
1549787,349355
1549787,1050482
1549787,1093506
1549787,1400678
1549788,244514
1549788,1203003
1549789,722371
1549791,1150353
1549948,155827
1549949,739630
1549949,1231261
1549950,958624
1549950,985812
1549951,810860
1549953,421262
1549953,801466
1549953,992083
1549953,992095
1549953,1550764
1549954,421292
1549954,1190767
1549955,801479
1549957,420121
1549957,431273
1549957,813966
1549957,871574
1549958,1191534
1549959,739729
1551239,1185339
1551240,1308157
1551242,1185336
1551242,1384928
1551818,1048495
1551818,1066106
1551821,40215
1551821,577646
1551821,1066106
1551821,1270484
1551821,1270485
1551824,1476634
1551826,1066106
1551826,1270483
1551826,1270484
1551826,1270490
1551826,1603074
1551826,1603208
1551835,319321
1551835,1137373
1551835,1427816
1551837,84375
1551837,995835
1551837,1052437
1551837,1066106
1551837,1092394
1551837,1179730
1551837,1270484
1551837,1270489
1551837,1347188
1551837,1347387
1551837,1603257
1551837,1603270
1551837,1603329
1551837,1603381
1551841,330050
1551841,421416
1551841,720184
1551841,910587
1551841,1068967
1551841,1092357
1551845,954779
1551845,1052437
