paper_id,Recency,Spec_P,n_ref,n_cite,Cite_per_paper,Auth_collab,CiteScore,Percentile,Percent_Cited,SNIP,SJR
46381,0.0769230769230769,1,2,0,0.8252508361204014,82.0,2.09,88.0,72.0,1.478,0.674
13750,0.1111111111111111,0,3,2,2.25,7.5,3.33,93.0,73.0,2.241,1.162
46773,0.0769230769230769,0,1,9,5.875,8.0,2.09,88.0,72.0,1.478,0.674
26543,0.1428571428571428,0,7,1,2.180555555555556,13.333333333333334,4.04,89.0,82.0,2.582,0.581
57735,0.0833333333333333,0,0,3,3.071428571428571,10.5,3.2,83.0,76.0,1.868,0.472
15281,0.0769230769230769,0,0,6,4.208333333333334,6.0,2.87,79.0,69.0,2.188,0.568
49644,0.0714285714285714,0,2,4,1.0,6.0,0.66,32.0,41.0,1.192,0.316
8146,0.0588235294117647,0,0,3,2.055555555555556,5.333333333333333,1.03,43.0,47.0,0.884,0.412
3749,0.04,1,0,4,2.944444444444444,6.0,1.03,43.0,47.0,0.884,0.412
12022,0.1666666666666666,1,5,0,1.025,15.666666666666666,2.87,80.0,69.0,1.72,0.717
16070,0.1111111111111111,1,2,1,1.0,2.0,2.83,98.0,55.0,2.066,1.291
38691,0.1,1,1,5,2.8888888888888893,11.0,3.2,83.0,76.0,1.868,0.472
40504,0.2,1,3,0,0.1809523809523809,8.0,3.2,83.0,76.0,1.868,0.472
20794,0.0416666666666666,0,0,2,2.25,1.5,4.65,99.0,83.0,2.16,1.656
52250,0.1428571428571428,0,5,0,1.2333333333333334,9.666666666666666,1.43,70.0,44.0,0.705,0.465
3750,0.04,1,1,4,2.944444444444444,6.0,1.03,43.0,47.0,0.884,0.412
66313,0.05,0,2,1,1.25,23.5,3.33,93.0,73.0,2.241,1.162
39780,0.2,0,9,0,0.3,10.6,2.72,94.0,74.0,1.378,1.125
6722,0.0526315789473684,1,0,1,1.25,7.5,3.76,88.0,76.0,2.251,0.805
31621,0.0666666666666666,0,3,7,5.776106934001671,24.666666666666668,5.45,95.0,84.0,2.948,1.133
18063,0.1,1,4,0,0.0,2.5,1.19,54.0,46.0,1.135,0.504
42837,0.0769230769230769,1,0,1,1.388888888888889,5.666666666666667,3.2,83.0,76.0,1.868,0.472
65493,0.1428571428571428,0,14,1,2.3990909090909094,20.8,2.72,94.0,74.0,1.378,1.125
12707,0.1428571428571428,0,0,1,0.8333333333333334,5.0,2.68,79.0,72.0,1.2,0.619
45795,0.032258064516129,1,0,1,1.0,1.5,3.76,88.0,76.0,2.251,0.805
14512,0.037037037037037,1,1,0,0.0,2.0,3.33,93.0,73.0,2.241,1.162
61380,0.2,1,7,0,1.5147058823529411,25.0,2.09,88.0,72.0,1.478,0.674
29018,0.0714285714285714,0,0,3,1.875,12.0,3.2,83.0,76.0,1.868,0.472
23089,0.125,0,3,0,0.0,1.0,5.11,94.0,85.0,2.16,1.378
6892,0.0555555555555555,1,5,1,0.8,10.0,3.33,93.0,73.0,2.241,1.162
37968,0.0769230769230769,0,5,2,10.895534290271131,53.0,3.33,93.0,73.0,2.241,1.162
10850,0.1428571428571428,1,4,1,1.1666666666666667,7.0,4.65,99.0,83.0,2.16,1.656
49469,0.0769230769230769,0,0,1,1.0,0.0,5.11,94.0,85.0,2.16,1.378
10420,0.05,0,1,6,4.863636363636363,13.333333333333334,3.76,88.0,76.0,2.251,0.805
12577,0.0833333333333333,1,10,6,3.75,9.0,3.2,83.0,76.0,1.868,0.472
37945,0.0666666666666666,1,1,0,1.125,3.5,3.76,88.0,76.0,2.251,0.805
50764,0.0416666666666666,0,0,1,1.5,2.0,1.95,86.0,61.0,0.916,0.312
43511,0.0434782608695652,1,2,5,2.0,1.0,4.23,98.0,86.0,2.358,1.628
30792,0.1111111111111111,0,6,1,4.703703703703703,12.666666666666666,2.09,88.0,72.0,1.478,0.674
28190,0.0434782608695652,0,2,4,2.5,1.0,1.19,54.0,46.0,1.135,0.504
56118,0.0285714285714285,0,0,1,1.0,1.0,3.33,93.0,73.0,2.241,1.162
