Source,Target
11941,10828
11941,11939
11941,34568
14237,1815
14237,4463
14237,3623
14237,22361
14237,26230
14237,42761
14237,44803
14237,48899
14237,54115
52606,10
52606,8
52606,6943
52606,6941
52606,7659
52606,8107
52606,18183
52606,18182
52606,48690
52606,50275
52606,61073
4767,34753
54532,7436
54532,22215
54532,49108
54532,54531
54532,58755
54532,59345
8883,45400
7712,32
7712,4062
18249,21795
18249,23290
18249,23289
18249,23292
18249,38532
56455,56454
56455,62277
30547,51870
1342,16524
1342,24330
65063,52734
41969,2727
27560,45665
30392,17259
30392,20549
50974,34586
30546,926
30546,3208
30546,5908
30546,13077
30546,44983
30546,57980
30546,63045
15201,5233
15201,6045
15201,7835
15201,8044
15201,9890
15201,12024
15201,15888
15201,15886
15201,15889
15201,16988
15201,26533
15201,26930
15201,26929
15201,26928
15201,31100
15201,38891
15201,39906
15201,47700
15201,58471
15201,63403
5495,56273
24189,30291
27318,6576
50078,6043
6176,3688
39911,6477
39911,7269
39911,7714
39911,16028
39911,31822
39911,47081
39911,48956
44679,20524
44679,48376
11006,5231
11006,19624
11006,43678
51195,9496
51195,14662
46793,881
46793,882
46793,6074
46793,36243
46793,9993
46793,9994
46793,50327
46793,58770
46793,58799
60228,54147
541,62189
35777,30786
35777,46522
35777,45753
35777,47615
35777,50712
35777,51418
60271,6728
60271,32198
60271,53585
18218,18364
18218,24156
18218,45661
64405,27914
64405,28805
64405,52051
22405,41112
22645,940
22645,19909
22645,23958
22645,44125
51465,9560
51465,50658
40063,17262
40063,37498
40063,37496
40063,40999
40063,41608
40063,56861
40063,61225
8686,125
8686,24227
8686,24228
8686,59953
24573,56212
57157,57155
57157,57156
53020,8162
53020,25891
53020,49154
53020,54450
53020,55361
53020,61859
53020,59914
20099,19629
20099,31544
20099,38124
20099,40599
20099,41588
20099,43008
20099,49870
20099,54300
19166,62412
14945,1608
14945,58332
43960,1665
43960,43957
43960,43956
20010,10400
20010,25465
20010,47847
19507,46210
19507,57321
24938,19822
38609,38608
61599,32428
61599,49075
61599,49211
61599,61504
20038,44000
20038,55623
53835,36420
17730,16495
17730,24914
17730,25855
17730,28425
58890,51093
45393,39213
46764,7908
6368,4449
6368,3688
6368,24526
24472,24471
1110,1107
1110,1106
1110,4936
1110,4935
1110,7797
1110,18468
1110,18467
1110,18547
1110,22561
1110,22562
1110,26050
1110,28388
1110,34928
1110,41783
1110,56710
1110,56708
1110,58443
1110,59422
1110,59421
2078,9376
2078,48329
25707,7955
25707,46052
25707,65156
52973,52971
57711,7293
57711,7446
57711,10442
57711,11029
57711,11460
57711,12780
57711,38548
57711,52039
57711,52834
57711,54985
2594,6411
13955,13950
46215,2199
46215,43840
46215,65498
29711,33772
29711,61016
29711,65710
47453,60457
8754,8753
26536,26535
30743,21138
30743,26199
30743,35462
30743,39376
30743,59135
30743,65158
6259,1045
6259,37781
6259,46637
6259,61285
6259,63023
6259,63702
29334,23958
24448,24446
24448,30281
39989,66225
39989,23182
50206,5408
50206,5978
50206,15238
50206,15786
50206,26230
50206,40653
19361,5731
19361,6141
19361,11624
11307,52063
11307,61118
24470,48550
24470,55928
62021,42537
33349,716
33349,712
33349,7530
33349,33348
33349,46863
33349,47996
33349,48077
33349,56984
33349,59323
52756,1596
52756,5406
52756,5978
52756,5979
52756,6256
52756,23334
52756,26230
52756,27630
52756,35368
52756,35543
52756,37504
52756,39157
52756,40656
52756,40731
52756,45130
52756,47902
52756,50206
29997,3364
29997,24533
11549,11551
11549,17177
11549,18392
11549,26517
11549,28379
11549,28492
11549,32236
11549,39729
11549,59535
13543,7917
13543,43044
63010,16130
63010,63011
41711,41710
20468,34150
20468,50890
48635,14495
63367,46802
63367,62577
2652,29252
44995,58955
66154,13778
66154,13880
66154,66153
66154,47095
66154,57273
66154,61245
22088,38859
22088,38860
22088,63013
62270,1105
62270,56540
57104,57103
33143,62883
65850,32922
26742,4230
26742,18553
26742,18547
26742,18554
26742,29870
26742,29871
26742,33520
26742,39683
26742,58445
29953,50855
56262,35462
19615,27818
19615,29773
19615,34586
19615,34587
7228,728
7228,43608
7228,43743
7228,57829
7228,57827
7228,60766
7228,60905
7228,62431
7228,64656
43843,4480
43843,8635
43843,60927
920,1198
920,20073
920,40412
920,40413
920,65648
46733,51937
46733,55021
11214,150
11214,11212
11214,9532
11214,50846
17098,17097
66357,26244
66357,28033
66357,66361
9893,3769
9893,8879
64770,11693
64770,18211
64770,23174
64770,24593
64770,26800
64770,39995
64770,42923
64770,53081
64770,57773
64770,57774
64770,57778
64770,59146
64770,59395
64770,60730
64770,64766
21540,4528
21540,39116
21540,42233
21540,50595
44983,34782
44983,50341
62776,18391
62776,24415
62776,24506
62776,56064
62776,58406
62776,59733
62776,59732
37092,15038
37092,58657
2472,30738
62358,20926
62358,38894
62358,34644
62358,46194
5888,20424
36755,5013
36755,5012
36755,13953
36755,17489
36755,25445
36755,36756
36755,36754
36755,54313
36755,56575
36755,56982
36755,61493
30403,30402
43533,28223
43533,39001
43533,39002
43533,42925
43533,52268
43533,59336
43533,62597
33690,33688
33690,33689
33690,60987
24313,24311
7287,3793
7287,9115
7287,28485
7287,34258
7287,39688
55016,9890
19115,3705
10468,8949
10468,9010
16990,16953
16990,24846
16990,42787
17135,45462
2184,24228
2184,58491
2184,58494
2184,59953
12272,60314
13389,32643
13389,34240
13389,49233
47521,2880
47521,5167
47521,15968
47521,25713
47521,25973
47521,39915
47521,45728
47521,47581
47521,53462
47521,58687
47521,58494
47521,61422
27594,44036
27594,56447
15541,15341
15541,16358
21827,14039
21827,25018
21827,46862
19267,66188
19267,18115
19267,19266
19267,66439
48193,21657
48193,26949
45740,3317
22848,19188
22848,37691
24474,14592
4437,59654
50643,58472
54344,9502
41650,11862
41650,11861
41650,12187
41650,36639
44075,5197
44075,24843
44075,28278
44075,36504
44075,46118
44075,46603
44075,48246
44075,52342
44075,56638
44075,60230
44075,62608
15482,28376
15482,44684
15482,48605
14643,39106
14643,51065
60003,1596
20176,39917
20176,47149
48220,34058
575,10751
575,36426
575,62493
14353,39683
52561,18364
52561,45661
27040,4106
27040,10085
27040,11233
27040,32011
27040,63961
33226,23264
3445,3444
3445,44673
3445,50909
38,28387
38,39603
38,50965
38,50966
26556,24569
26556,24568
26556,26555
26556,39162
40300,34109
24074,3021
24074,19563
24074,24073
24074,27852
24074,29135
24074,31807
24074,35539
24074,36204
24074,53799
24074,55381
47870,47866
47870,47864
47870,47868
47870,65138
29586,11462
29586,28597
423,422
423,419
423,420
423,58467
423,62886
16241,16239
27050,37338
27050,65509
10661,55959
10661,55960
65630,56650
40108,1227
40108,3203
40108,10610
40108,13921
40108,16109
40108,36069
40108,56757
40108,60272
40608,523
40608,898
40608,38797
40608,42059
40608,42060
56375,56374
40206,49220
24043,24042
24043,24041
59150,7707
59150,11818
59150,16685
59150,24228
59150,43881
59150,53084
59150,53085
59150,53272
59150,56741
59150,56804
59150,57135
59150,58494
59150,62397
15507,24105
15507,29972
23470,3587
23470,50286
23470,64132
42659,18767
42659,42657
42659,42656
42659,50424
60269,5208
60269,37481
63345,34969
63345,39904
63345,63344
50182,623
50182,24879
50182,38285
50182,50181
50182,50179
18155,2425
18155,9758
18155,9760
18155,18154
18155,33254
18155,33252
18155,39979
18155,42720
18155,43421
18155,52174
18155,53120
29245,21008
29245,39237
29245,39250
29245,43246
47749,9758
47749,18154
47749,26802
47749,29588
47749,40604
47749,45370
47749,47750
47749,62121
43536,14284
43536,24762
43536,43535
32830,3053
32830,6042
32830,32825
3266,18265
3266,53386
21023,21022
21023,21020
2863,1393
2863,18825
16013,49055
59375,8771
59375,14380
25386,25060
34207,30345
15970,19099
15970,26815
15970,28003
15970,41458
15970,53834
2738,2737
43772,17490
16970,47142
51235,55886
48746,43247
60923,10044
60923,10043
60923,14528
60923,57607
42961,9606
42961,39726
31745,10949
27124,110
27124,25155
27618,49636
27618,51643
10987,5717
10987,29538
10987,49513
56300,5275
56300,29912
56300,48550
25499,19857
25499,22229
25499,65393
34529,4191
34529,24443
43537,14284
43537,24762
43537,43535
43537,43536
43537,60034
2070,10489
39181,43266
61222,18359
61222,18360
61222,25667
61222,39394
61222,39391
61222,41598
61222,48550
61222,59744
56499,49758
56499,56498
10325,1464
10325,56393
10325,56567
10325,62142
47809,9758
47809,15904
47809,18154
47809,20382
47809,47806
47809,58436
58303,53336
58303,50948
58303,51335
58303,56044
54003,1110
54003,12698
54003,14914
54003,17660
54003,17657
54003,17769
54003,21986
54003,22523
54003,28664
54003,37967
54003,38518
54003,41783
54003,43061
54003,44766
54003,46599
54003,52711
54003,52710
54003,52932
54003,55288
54003,56268
54003,56269
54003,56764
54003,59422
54003,65210
54003,65330
65290,25349
65290,25761
65290,55555
65290,65289
65290,65705
60104,7799
60104,13997
60104,19769
60104,27937
60104,32569
60104,33522
60104,39904
60104,42303
60104,49757
60104,49759
60104,49758
60104,60102
60104,63499
13490,2365
13490,9870
13490,37040
13490,46208
13490,55864
13490,57909
36924,13204
11844,676
11844,35049
11844,35048
11844,40877
31565,15183
31565,47716
31565,54532
38526,9758
38526,9866
38526,18154
38526,22682
38526,25612
38526,27491
38526,28569
38526,34970
38526,35048
38526,38524
38526,39979
38526,50495
38526,53937
38526,57924
38526,65330
38526,65329
59922,56090
29095,29093
15168,9248
15168,20945
35386,11688
35386,23522
35386,24861
35386,35487
35386,40691
35386,54962
35386,56788
8104,8103
8104,8102
8104,8101
8104,51960
52733,44983
52733,51537
60213,35957
60213,60212
29127,9600
29127,15904
29127,33254
29127,52174
29127,59816
60684,23976
60684,27348
60684,29682
60684,59136
37172,20328
37172,58339
293,292
293,43181
58646,41686
20873,20461
20873,48465
51943,3306
51943,39621
51943,39622
7490,34683
63760,6546
7524,19750
31808,26642
31808,31829
31808,31872
31808,66461
31808,58794
31808,60051
31808,61845
53668,5515
53668,16498
53668,49555
53668,54446
24464,9553
36250,36229
36250,46315
36250,55591
63586,49984
63586,62828
13187,26126
13187,34125
13187,58396
66502,58372
38232,18357
38232,18356
61719,9215
61719,40399
40603,12784
40603,36308
40603,48136
10619,7956
10619,21424
10619,25863
10619,27894
10619,38477
10619,41231
10619,42920
10619,43498
10619,52724
10619,59102
37479,4359
60633,29339
35399,13483
49186,24206
49186,25969
27099,11471
27099,19654
27099,27098
27099,30643
27099,36054
27099,44013
27099,45353
27099,49029
27099,62284
27099,62479
27099,65267
64376,38174
51888,17913
51888,37328
51888,63747
58667,22398
58667,27493
58667,35759
14027,42192
59083,6500
59083,8287
59083,12712
59083,13817
59083,24221
59083,24220
59083,33252
59083,45133
59083,44672
59083,53274
59083,57144
59083,59082
29295,1088
29295,16935
29295,16938
29295,19811
29295,19821
29295,19820
29295,19816
29295,21707
29295,25257
29295,24233
29295,29121
29295,29813
29295,32639
29295,45728
29295,55886
29295,58688
51957,47639
51957,47640
51957,48877
51957,48878
4037,45789
47261,18432
47261,25488
31728,9362
31728,33553
31728,54839
25865,38571
25865,46491
41168,61841
41168,65728
31280,22008
31280,30638
31280,31675
31280,51866
60215,5628
60215,8734
60215,9853
60215,13069
60215,31221
60215,33522
60215,34552
60215,49758
60215,60214
8064,20129
8064,27639
50351,6443
50351,66230
50351,32388
50351,41488
50351,43117
50351,43500
50351,50350
26326,44399
26326,57200
7660,19077
7660,18388
7660,24006
7660,32639
7660,33229
7660,33611
7660,52415
7660,52414
7660,52819
7660,57570
7660,61038
7660,62198
58536,45658
6418,49773
36331,1125
36331,1135
36331,6784
36331,10108
36331,16147
36331,19637
36331,19720
36331,23863
36331,24919
36331,26226
36331,26224
36331,33444
36331,34046
36331,35860
36331,42814
36331,48851
36331,49288
36331,52863
36331,53476
36331,58765
36331,61849
62890,9498
62890,18426
62890,29085
62890,29088
62890,29087
62890,62888
8172,49976
36511,18211
36511,22577
36511,23174
36511,25295
36511,26669
36511,57773
36511,59146
44895,720
44895,8803
44895,22228
44895,22213
16276,41351
13417,13416
13417,20086
13417,22231
13417,36033
13417,66361
13417,59458
54727,41686
44298,17903
44298,18034
44298,38748
44298,43577
44298,66389
30677,17417
30677,19188
30677,37691
21931,13213
14021,15888
14021,26533
14021,32956
63511,25825
63511,49082
63511,63228
46749,3931
46749,46748
58568,4340
58568,30176
58568,59601
15426,7348
15426,8015
15426,39917
15426,45198
15426,53866
32039,1006
32039,1273
32039,6546
32039,28877
32039,30936
32039,43498
32039,56963
32039,59104
19612,18509
16126,56711
50822,39060
14239,33031
14239,39917
14239,41748
14239,41978
14239,47149
14239,57192
60484,53647
666,4341
666,20507
60469,22215
27929,27771
27929,28416
27929,34238
27929,45715
45199,45198
45199,51135
63093,12759
63093,30033
63093,34449
63093,37489
63093,34452
63093,38463
63093,39399
63093,45705
63093,48550
63093,48551
63093,52234
63093,59958
63093,62242
63093,63084
63093,63086
63093,63088
63093,62861
63093,65114
63093,65113
59370,807
59370,29590
59370,45801
20067,14528
50829,58
50829,9496
11482,16239
11482,41747
11482,44404
32878,9676
32878,25438
59734,125
59734,126
59734,131
59734,17211
59734,24227
59734,58493
47192,36224
47192,61888
2972,58061
2972,63611
27673,11013
32930,8733
32930,49759
38977,24447
38977,24446
38977,30126
38977,34655
38977,43256
38977,51101
8970,255
8970,17312
8970,34313
14028,40667
43953,6661
43953,9862
43953,9857
43953,9854
43953,12996
43953,13746
43953,17663
43953,18710
43953,32062
43953,32510
43953,38579
43953,38590
43953,40300
43953,43951
43953,56711
43953,65330
57648,16984
57648,36485
57648,43970
57648,43972
57783,22330
54595,5977
54595,12296
54595,33811
54595,53556
7401,5263
7401,14991
7401,16836
7401,19566
7401,40484
7401,40516
7401,47701
61082,7270
36849,36332
36849,65739
62654,5462
62654,10470
62654,34972
62654,39468
62654,51975
62654,51976
62654,56053
62654,66328
22882,8024
24023,24022
39968,33522
39968,42414
39968,49292
39968,49760
39968,49759
10051,56007
24873,24872
41118,18096
34798,1171
34798,6042
34798,6989
34798,22856
34798,28418
34798,28420
34798,31637
34798,34797
34798,34796
34798,36990
34798,36991
34798,41086
34798,51139
41193,2240
41193,4954
41193,5017
41193,5509
41193,7495
41193,8722
41193,22230
41193,22249
41193,22545
41193,26335
41193,26815
41193,27916
41193,28003
41193,31190
41193,33343
41193,35256
41193,36958
41193,46982
41193,51510
41193,52541
41193,52536
41193,53834
41193,54181
41193,56556
41193,58771
41193,60126
41193,61371
41193,63802
41193,65393
64705,61112
56430,110
56430,45153
36740,36710
36740,36708
36740,36709
36740,36712
36740,36728
36740,36723
36740,38033
36740,38029
36740,61957
6953,29924
61965,3113
1716,55052
20359,343
20359,9165
35605,35604
41103,57386
25024,15968
25024,19822
25024,20054
25024,33096
25024,33522
25024,38705
25024,49760
25024,54117
25024,56622
25024,58860
52576,41001
52576,39264
52576,52577
52576,52575
64235,120
64235,39219
64235,64223
32326,5879
32326,15550
32326,15549
63035,50453
63035,51615
63035,51861
63035,53470
53747,4890
53747,50952
53747,57386
15928,1682
15928,35044
15928,51645
15928,53769
11707,12098
11707,41721
11707,61669
62714,53078
62714,53077
62714,53202
62714,59957
66150,18622
66150,38865
49805,7311
49805,58768
49805,66380
49805,60005
9976,21690
924,16291
924,22327
24097,17458
24097,17277
24097,37496
24097,34499
24097,40999
24097,48537
24097,53089
24097,58332
24097,61225
24097,61512
24097,59946
59401,644
59401,46700
59401,47818
28687,17217
28687,64170
44133,3113
44133,18154
44133,21640
44133,21958
44133,23958
44133,30800
44133,37163
44133,44128
44133,44125
44133,45370
44133,56037
44133,62713
15257,32388
9340,43173
9340,45815
37103,8317
37103,13966
37103,22716
37103,37107
55558,17031
62112,62109
31588,5962
31588,5963
31588,21123
31588,26293
31588,56756
28855,6546
28855,11689
28855,53556
28855,65766
21064,31253
2390,32916
29759,39213
29759,39676
12440,31713
12440,36969
40280,62052
42666,13158
42666,28075
42666,29791
5388,5387
26084,32007
26084,61459
60218,5110
60218,19877
60218,26407
60218,26409
60218,33088
60218,36649
60218,38785
58428,9220
58428,9497
58428,24602
58428,24604
58428,34546
58428,34545
58428,44642
58428,44644
58428,58425
24961,13579
58879,4910
58879,23251
58879,29225
51684,46032
43270,43271
43270,43268
62996,43059
62996,45342
62996,62683
61477,31741
61477,56859
4521,4517
4521,4519
4521,3951
4521,8921
4521,8928
4521,8924
4521,16715
4521,39146
4521,41601
4521,39569
4521,39570
4521,55868
4521,63462
36513,9854
36513,9268
36513,22570
36513,25294
36513,57772
38450,38449
25827,9785
25827,10684
25827,28963
25827,33716
27671,24693
30601,30600
34932,21303
34932,25835
34932,37915
34932,61113
50449,4449
50449,3767
50449,3766
50449,29571
50449,29572
50449,66327
42048,42047
51253,34150
66475,29397
66475,37514
66475,47038
66475,48018
4032,14481
4032,24431
23503,15786
49598,760
49598,29258
49598,41489
49598,44873
49598,57448
43508,49882
43508,49880
28736,28734
55970,14395
55970,44573
10606,618
10606,619
10606,10605
10606,19468
10606,18448
10606,20800
10606,52471
40057,7862
40057,10455
40057,40056
55776,21707
55776,24233
55776,24738
55776,30760
55776,29813
55776,34590
55776,42508
55776,51179
55776,51476
55776,55886
51624,14948
51624,17937
51624,26407
51624,38837
51624,44672
51624,48393
51624,51623
9043,9042
46097,46092
46097,54237
40777,34320
65017,6556
65017,36506
65017,52734
65017,54942
65017,64827
18484,50635
28494,28492
28494,45569
28494,50635
28494,51111
28494,51351
28494,58546
48957,15787
48957,27595
48957,31348
48957,34717
48957,42110
48957,49338
48957,54891
48957,60112
65022,8334
65022,35901
65022,54891
65022,66461
65022,59103
65022,59102
7775,7774
37485,12711
37485,15104
37485,37030
65632,19751
65632,23205
65632,32404
65632,52804
62199,25025
62199,25644
62199,48496
62199,48495
62199,48497
62199,50279
62199,51709
62199,50842
62199,54783
36706,7252
36706,25032
51852,4433
45699,4225
45699,9556
45699,56159
54125,5795
54125,15347
54125,54123
54125,65330
59595,4166
59595,14631
59595,27822
59595,45563
59595,51461
36575,23823
36575,42922
36575,47582
36575,53586
36575,57773
36575,57774
36575,59146
55784,1596
55784,20062
55784,28870
55784,29469
55784,39958
55784,43694
55784,47273
55784,47274
55784,50364
55784,64996
55419,8545
55419,36970
55419,45115
55419,45114
55419,55418
55419,56244
65415,2681
65415,13347
65415,30944
65415,40508
65415,40507
65415,41604
65415,42746
65415,42745
65415,42747
65415,54542
65415,54541
31868,37744
4646,57058
19397,19396
63420,10132
63420,22199
63420,31807
63420,49719
63420,51743
63420,64898
63420,65717
46521,987
46521,4913
46521,5227
46521,13408
46521,13407
46521,66110
46521,17072
46521,17071
46521,28219
46521,32300
46521,54983
46521,61438
46521,64687
58154,58162
53497,53496
49866,5275
49866,9440
49866,39400
49866,48550
49866,49865
49866,49868
21484,926
24952,7265
24952,46052
42750,1109
10860,42506
59035,7418
59035,27783
59035,28954
59035,45457
59035,59601
38876,22649
38876,38098
38876,40430
46302,21900
46302,42228
46302,42227
46302,46299
46302,48916
46302,63774
46302,63773
46302,63772
10306,57953
25593,23854
25593,35272
25593,36587
25593,43938
25593,46118
16817,36410
5335,5334
5335,12252
5335,63600
55926,17138
55926,20999
55926,48416
31568,36229
8198,43642
8198,43641
54157,181
54157,29838
54157,30164
54157,39574
54157,48693
54157,56358
2514,6144
2514,62240
2514,63089
2514,64392
29273,35411
29273,37643
40171,39247
41643,13817
41643,23175
41643,31131
41643,44671
41643,54544
43368,1605
43368,55885
43368,57467
10807,61779
37784,1201
37784,37853
37784,56830
41378,1045
41378,18136
41378,39864
41378,39863
21072,4196
21072,9497
21072,15654
21072,38907
21072,48690
21072,58425
46368,65108
44295,43606
14189,42307
14189,58245
14189,60201
63212,3267
63212,31192
63212,34969
63212,34970
63212,42127
63212,44766
63212,56764
63212,63213
63212,65330
21528,7851
21528,10279
21528,47639
21528,47640
21528,48878
11774,8004
11774,11773
11774,9500
11774,17861
11774,64181
11774,65029
61513,44632
61513,50986
61513,51498
61513,59819
61513,59955
50519,46252
50519,56615
4450,3306
4450,58580
27514,2965
27514,8783
27514,16530
27514,16528
27514,21792
27514,23824
27514,23814
27514,41633
27514,41630
27514,45997
27514,45996
27514,56498
27514,59151
27514,61230
33795,57386
42661,7207
42661,25178
42661,54919
27573,16050
27573,30822
27573,30202
27573,40521
27573,60519
37858,37857
40938,25532
40938,48998
50444,9842
50444,29098
56513,9859
56513,23018
56513,27178
56513,28565
56513,29307
56513,39981
56513,52002
56513,58977
56513,61194
56513,63218
10918,10917
41777,41331
27555,15828
27555,27847
27555,32463
27555,50748
42142,2910
42142,37748
44399,3517
44399,33364
44399,33363
44399,44519
44399,57200
26602,20360
34546,34545
1721,41302
1721,59147
15693,5908
7104,57773
7104,59393
55618,2184
55618,5705
55618,9680
55618,9683
55618,9677
55618,24735
55618,35041
55618,35040
55618,35044
55618,39398
44333,11042
44333,11044
44333,12404
44333,25180
44333,61828
44333,64368
57766,42218
57766,59344
53265,3795
53265,8545
53265,13545
53265,23029
53265,41053
53265,45989
53265,58626
53265,63044
55444,1177
55444,9758
55444,16607
55444,26407
55444,39979
5469,20481
61910,51825
61910,59444
29196,17509
22612,61539
28033,26244
28033,28032
28033,43722
39746,56078
28741,28731
28741,28325
28741,28737
28741,29616
28741,29615
28741,32371
46512,30922
46512,33965
1464,8193
1464,11188
1464,32167
1464,32548
1464,37781
1464,43544
30341,56224
53337,303
53337,3583
53337,6197
53337,9554
53337,18547
53337,18548
53337,29813
53337,33086
53337,50896
53337,53336
53337,51111
53337,51178
53337,51235
53337,51343
53337,51431
53337,55886
53337,55887
53337,58446
53337,58442
53337,58443
35893,36821
36528,21436
36528,56375
41200,37125
41200,41199
41200,41198
41200,52646
41200,63671
55201,23205
14477,9512
34729,7337
34729,54062
17805,28691
17805,38245
17805,42281
17805,45341
17805,52954
17805,53611
17805,55368
17805,56456
17805,57385
57615,214
57615,3633
57615,18546
57615,18550
57615,45644
57615,45646
57615,45645
57615,59728
12134,10044
12134,12132
12134,16524
12134,19767
12134,20556
12134,26109
12134,41318
12134,41316
12134,50917
12134,62182
36251,34014
36251,36229
36251,36247
36251,36240
36251,46315
12514,7714
12514,31252
12514,51281
14226,14225
1088,303
1088,2124
1088,18547
1088,19766
1088,18548
1088,18562
1088,19817
1088,45776
1088,53337
1088,56714
1088,58446
1088,58444
1088,59968
45136,13816
45136,13992
45136,19827
45136,31731
45136,41598
45136,48550
45136,49868
45136,62425
45136,62947
58318,34499
48652,34555
48652,34554
48652,51352
48652,58376
48652,58495
48652,59849
66168,54990
61151,3825
61151,15290
61151,20090
61151,37610
61151,53201
61151,62229
16750,3057
16750,42881
34799,11566
34799,55989
34799,58462
52893,52892
52893,52891
15513,38939
52720,238
52720,34655
52720,38977
52720,34657
52720,50147
40567,4569
40567,7269
40567,16028
40567,22831
40567,22829
40567,40566
61996,10489
61996,12400
65331,676
65331,25612
65331,40877
65331,41318
65331,41316
65331,52933
65331,56845
65331,59147
65331,65329
63143,16209
63143,38849
63143,38847
63143,39769
63143,42310
63143,49197
63143,59016
63143,60195
63143,64043
62609,3909
62609,6942
62609,6940
62609,20753
62609,62610
60015,35298
60015,45329
52499,61660
4469,26327
4469,49114
26468,6546
26468,6544
26468,12273
26468,15787
26468,16164
26468,26642
26468,31872
26468,35069
26468,35399
26468,35679
26468,37179
26468,38867
26468,43918
26468,43921
26468,47726
26468,49782
26468,54964
26468,59104
26468,64673
46549,11861
46549,11868
46549,63722
3948,3941
49534,8044
46217,29058
46217,35243
46217,36052
46217,38815
46217,44962
46217,55063
46217,59315
46217,61017
61604,17257
61604,39565
58189,12261
58189,35148
58189,58187
58189,58185
56420,5978
56420,13483
56420,27587
56420,32388
56420,35368
56420,43771
56420,49514
14797,38457
7707,1608
7707,58494
57384,42745
57384,54541
54638,2494
54638,11328
54638,25180
54638,32950
24711,17143
61837,19764
61837,61836
52307,3433
52307,25970
52307,24415
52307,57838
52307,59733
7289,11302
7289,27910
7289,40939
24446,238
24446,239
24446,14387
16514,17165
16514,24715
16514,30421
16514,48532
43785,52359
43785,64764
31644,3853
31644,4035
31644,4258
31644,58351
40529,1393
40529,40528
40529,59624
39572,39570
39572,50866
66100,13345
66100,34255
66100,51329
41273,12634
41273,15254
41273,16399
41273,21632
41273,29454
41273,35976
41273,38791
41273,39005
41273,40019
41273,41238
41273,60113
64974,12020
64974,29257
64974,60457
60604,58448
29735,14448
29735,14674
29735,41448
29735,45674
2825,8967
2825,9101
49835,49833
49835,58787
49835,63130
58624,611
58624,3113
58624,8137
58624,23019
58624,43704
58624,44671
58624,52964
58624,53693
58624,55443
58624,56510
58624,57777
58624,58623
58624,58979
58624,58976
58624,65695
13325,6043
13325,13157
13325,36526
20129,20130
20129,29590
20129,29707
20129,41118
36130,3704
36130,7848
11321,15152
62286,18620
62286,51595
62286,56060
17474,5603
17474,10044
17474,10043
17474,16524
17474,38706
17474,38705
17474,38704
17474,49758
17474,57607
17474,64642
32216,53982
63943,25522
60409,120
60409,3672
60409,11648
60409,17277
60409,19185
60409,20155
60409,32113
60409,35132
60409,47763
60409,48047
60409,48537
60409,57143
60409,57140
60409,57938
60409,59089
60409,60335
60409,59816
60409,64391
19785,6045
22880,51959
22942,22940
15081,11146
15081,11145
15081,15079
15081,44736
14075,33648
14075,41590
14075,55772
14075,55990
2694,2693
2694,8158
2694,19488
2694,25465
2694,34363
2694,43804
62419,49874
21919,1006
21919,5646
21919,16083
21919,26643
21919,28872
21919,28877
21919,29538
21919,30694
21919,32198
21919,38868
21919,53227
21919,66461
21919,59104
21919,60051
21919,62016
8286,8284
8286,12769
8286,17650
8286,21027
8286,33251
8286,41616
8286,45001
8286,44672
8286,44671
8286,49830
24426,4191
24426,24443
54973,18546
54973,18550
54973,18547
54973,33115
54973,47764
54973,47762
54973,64393
45321,3764
45321,10540
45321,9103
45321,46690
45321,56892
22642,5595
22642,32694
14109,14108
53646,5648
53646,7485
53646,53645
56868,63888
15708,51390
15708,58440
61586,2237
61586,6915
61586,17758
61586,58830
61586,61241
57346,4197
31844,11711
31844,37844
21716,56654
21716,59446
57846,9519
57846,24709
57846,57845
42549,24844
8696,44126
20337,20336
20337,29481
20337,35178
62368,17031
62368,55558
22382,61836
65133,65087
49103,22327
49103,20626
49103,64495
2704,402
6145,3671
6145,34450
6145,64387
22520,16277
51589,48368
51589,53892
51589,51045
835,3731
835,16810
835,19477
835,23310
835,31036
835,38038
835,38040
835,46929
835,57349
35831,2380
35831,54651
4673,5900
4673,8196
4673,8195
4673,24262
4673,26230
4673,31030
4673,41819
42940,6736
42940,22983
42940,25412
42940,30699
42940,30230
42940,32933
42940,30231
42940,42939
42940,45261
42940,49632
33041,33031
51828,47576
4848,6401
4848,13880
17643,17642
17643,24384
17643,27489
17643,28157
17643,30461
58492,28423
58492,50905
28692,41581
8537,49691
8537,60979
8537,60980
51798,25509
49845,15904
49845,29128
49845,40604
49845,43420
49845,59816
49845,62121
52527,20584
52527,50799
52527,50809
59326,9502
59326,14643
59326,33362
59326,33364
36639,11875
36639,45326
30246,20943
66202,55011
59395,6661
59395,9854
59395,23174
59395,48745
59395,53077
59395,56845
59395,57773
59395,57772
59395,59146
59395,59394
59395,59393
26506,39162
34969,25611
34969,56713
49680,6964
47123,5931
47123,10521
49121,6307
49121,6890
49121,36054
49121,37751
49121,62139
49121,62136
49121,64911
49121,65403
6730,63878
50528,58672
6157,58333
6157,58332
6157,64223
51906,2988
51906,6906
51906,15517
51906,19757
51906,21080
51906,43675
51906,50029
51906,51905
51906,51904
51906,56664
12693,1381
63083,18625
63083,38006
63083,40818
22590,1387
22590,2547
22590,22588
22590,23205
22590,25018
22590,46862
22590,57418
22590,58653
49388,1596
49388,12555
49388,19737
49388,57973
49388,58974
49388,60959
37314,21848
42358,42357
45863,8059
45863,13612
45863,33769
45863,47451
45863,62694
45863,64421
28090,28089
28090,28088
28090,53199
28090,53198
