paper_id,Recency,Spec_P,n_ref,n_cite,Cite_per_paper,Auth_collab,CiteScore,Percentile,Percent_Cited,SNIP,SJR
14572,0.0416666666666666,1,1,1,1.6825396825396826,25.33333333333333,1.59,65.0,65.0,0.772,0.474
40865,0.0666666666666666,1,8,0,1.0625,4.75,4.8,99.0,88.0,2.033,2.883
31207,0.0769230769230769,0,1,0,0.5,19.0,1.87,70.0,63.0,0.937,0.604
12618,0.1111111111111111,0,0,2,1.86,10.0,1.23,52.0,54.0,0.458,0.36
41230,0.1428571428571428,1,0,2,1.2777777777777777,51.0,2.34,92.0,68.0,0.958,0.708
17944,0.1666666666666666,1,1,3,2.4444444444444446,15.5,2.34,92.0,68.0,0.958,0.708
17293,0.0454545454545454,1,2,0,1.03125,26.75,1.59,65.0,65.0,0.772,0.474
24641,0.0833333333333333,1,4,2,1.8939393939393936,9.0,4.8,99.0,88.0,2.033,2.883
28753,0.1111111111111111,1,5,0,1.807692307692308,7.75,3.23,88.0,81.0,1.85,2.047
4193,0.0555555555555555,1,0,1,1.125,4.0,1.34,58.0,55.0,0.803,0.346
35631,0.0588235294117647,1,6,0,0.5114638447971781,24.33333333333333,4.8,99.0,88.0,2.033,2.883
12320,0.0384615384615384,1,1,78,59.083333333333336,3.0,3.23,88.0,81.0,1.85,2.047
6409,0.1428571428571428,0,2,0,1.8444444444444443,29.666666666666668,1.87,70.0,63.0,0.937,0.604
7134,0.1666666666666666,0,4,0,0.7000000000000001,8.666666666666666,3.23,88.0,81.0,1.85,2.047
42720,0.1111111111111111,1,1,0,0.8722979797979796,100.2,1.59,65.0,65.0,0.772,0.474
21553,0.0285714285714285,1,0,1,1.0,2.0,1.59,65.0,65.0,0.772,0.474
33535,0.04,1,0,1,1.0,4.5,1.87,70.0,63.0,0.937,0.604
16144,0.0434782608695652,0,0,7,3.3125,6.5,3.23,88.0,81.0,1.85,2.047
3106,0.0833333333333333,1,16,3,8.551633986928104,16.333333333333332,4.8,99.0,88.0,2.033,2.883
16315,0.0666666666666666,1,0,2,2.0659722222222223,32.25,1.05,50.0,55.0,0.848,0.267
24910,0.1111111111111111,1,14,7,6.613333333333332,14.6,3.23,88.0,81.0,1.85,2.047
3794,0.0454545454545454,0,1,7,4.825536062378168,145.5,1.59,65.0,65.0,0.772,0.474
47,0.0303030303030303,1,1,8,6.583333333333334,6.0,4.8,99.0,88.0,2.033,2.883
3035,0.0434782608695652,1,0,2,1.0,12.0,1.59,65.0,65.0,0.772,0.474
23565,0.1666666666666666,0,1,1,0.875,7.0,2.34,92.0,68.0,0.958,0.708
23617,0.1666666666666666,1,1,0,0.4875,25.75,1.59,64.0,58.0,0.915,0.28
39067,0.0909090909090909,0,0,2,1.153333333333333,70.8,1.87,70.0,63.0,0.937,0.604
21920,0.125,0,14,4,4.103448275862069,30.5,4.8,99.0,88.0,2.033,2.883
15025,0.0833333333333333,1,9,0,1.1111111111111112,6.5,4.8,99.0,88.0,2.033,2.883
25654,0.0555555555555555,1,3,0,0.0,2.0,4.8,99.0,88.0,2.033,2.883
43722,0.1666666666666666,1,4,0,3.15,12.5,4.8,99.0,88.0,2.033,2.883
37430,0.1,1,3,0,0.5,1.0,4.8,99.0,88.0,2.033,2.883
38348,0.0555555555555555,0,1,17,10.29642248776864,93.3846153846154,1.59,65.0,65.0,0.772,0.474
22705,0.2,1,2,0,1.935897435897436,114.33333333333331,1.59,65.0,65.0,0.772,0.474
31772,0.125,0,8,0,2.0,5.0,4.8,99.0,88.0,2.033,2.883
14073,0.0714285714285714,0,1,0,0.1944444444444444,11.166666666666666,1.87,70.0,63.0,0.937,0.604
23696,0.1428571428571428,0,0,3,1.1835537918871253,68.83333333333333,1.87,70.0,63.0,0.937,0.604
38400,0.0769230769230769,0,16,1,1.277777777777778,3.0,3.23,88.0,81.0,1.85,2.047
10003,0.0625,0,2,5,4.866666666666666,7.333333333333333,1.87,70.0,63.0,0.937,0.604
24902,0.0555555555555555,0,4,3,6.164848484848485,32.75,1.29,68.0,52.0,0.659,0.578
45105,0.0526315789473684,0,0,1,0.8214285714285715,19.33333333333333,1.87,70.0,63.0,0.937,0.604
31857,0.0357142857142857,0,4,0,0.6666666666666666,0.0,4.8,99.0,88.0,2.033,2.883
15815,0.1428571428571428,1,1,0,0.7866071428571428,27.625,1.59,65.0,65.0,0.772,0.474
1800,0.0909090909090909,0,5,0,0.25,1.0,3.23,88.0,81.0,1.85,2.047
13025,0.0476190476190476,0,0,5,6.333333333333333,7.0,4.8,99.0,88.0,2.033,2.883
8754,0.04,1,7,2,5.444444444444444,4.333333333333333,4.8,99.0,88.0,2.033,2.883
34546,0.0476190476190476,0,0,1,0.8333333333333333,1.0,1.87,70.0,63.0,0.937,0.604
5729,0.2,0,2,0,1.2142857142857142,8.0,3.23,88.0,81.0,1.85,2.047
19455,0.1,1,0,2,1.0866666666666664,21.8,1.59,65.0,65.0,0.772,0.474
31062,0.05,1,0,4,5.0,1.5,4.8,99.0,88.0,2.033,2.883
29151,0.0625,1,1,1,1.8888888888888888,4.666666666666667,1.87,70.0,63.0,0.937,0.604
31720,0.0769230769230769,1,8,8,10.15277777777778,80.0,3.23,88.0,81.0,1.85,2.047
29710,0.0434782608695652,0,1,3,3.107142857142857,7.0,3.23,88.0,81.0,1.85,2.047
40908,0.0833333333333333,1,1,0,1.1797619047619048,96.0,1.59,65.0,65.0,0.772,0.474
37459,0.2,1,2,0,0.7527777777777778,18.666666666666668,1.59,64.0,58.0,0.915,0.28
9387,0.0434782608695652,1,2,1,1.33974358974359,37.8,1.87,70.0,63.0,0.937,0.604
1160,0.1,1,2,1,1.0208333333333333,8.5,3.23,88.0,81.0,1.85,2.047
24808,0.0434782608695652,1,1,2,2.0,2.0,3.23,88.0,81.0,1.85,2.047
31235,0.0526315789473684,0,2,1,1.0,1.0,3.23,88.0,81.0,1.85,2.047
40546,0.1,1,8,3,1.5,8.0,3.23,88.0,81.0,1.85,2.047
36614,0.0476190476190476,0,1,0,0.7749433106575963,41.285714285714285,1.87,70.0,63.0,0.937,0.604
1208,0.125,1,1,0,0.0476190476190476,7.714285714285714,1.59,65.0,65.0,0.772,0.474
11655,0.05,1,1,10,7.472222222222222,19.5,4.8,99.0,88.0,2.033,2.883
10702,0.0434782608695652,1,5,1,1.805555555555556,9.333333333333334,3.23,88.0,81.0,1.85,2.047
15388,0.0714285714285714,1,0,3,3.0,3.0,3.23,88.0,81.0,1.85,2.047
36278,0.1428571428571428,1,18,7,6.782407407407407,28.0,3.23,88.0,81.0,1.85,2.047
44556,0.0454545454545454,0,2,2,1.5,5.0,1.59,65.0,65.0,0.772,0.474
15084,0.0666666666666666,1,7,6,6.682539682539683,8.666666666666666,4.8,99.0,88.0,2.033,2.883
37618,0.037037037037037,1,1,9,27.1518115942029,21.6,4.8,99.0,88.0,2.033,2.883
24093,0.0555555555555555,1,4,2,2.337857142857143,49.4,1.59,65.0,65.0,0.772,0.474
32096,0.0344827586206896,1,3,1,2.6,5.0,3.23,88.0,81.0,1.85,2.047
23787,0.0769230769230769,1,1,1,3.330182072829132,54.333333333333336,3.23,88.0,81.0,1.85,2.047
13698,0.1111111111111111,1,1,1,2.5,3.0,3.23,88.0,81.0,1.85,2.047
976,0.0909090909090909,1,1,0,0.3666666666666666,63.0,1.35,60.0,60.0,0.716,0.274
26656,0.2,0,7,0,0.6666666666666666,2.0,4.8,99.0,88.0,2.033,2.883
29481,0.0625,1,4,4,2.323232323232323,32.25,3.23,88.0,81.0,1.85,2.047
6788,0.1666666666666666,0,1,0,0.6579861111111112,22.25,1.23,52.0,54.0,0.458,0.36
26392,0.0909090909090909,0,17,2,2.555555555555556,7.333333333333333,4.8,99.0,88.0,2.033,2.883
8677,0.032258064516129,1,1,0,0.25,1.0,1.59,65.0,65.0,0.772,0.474
22803,0.1,0,1,0,1.381657848324515,43.66666666666666,1.59,64.0,58.0,0.915,0.28
38743,0.1,0,2,1,1.7064705882352942,33.2,1.87,70.0,63.0,0.937,0.604
33557,0.0416666666666666,0,1,0,0.0,1.0,3.23,88.0,81.0,1.85,2.047
15681,0.2,1,24,0,3.302305194805195,20.8,4.8,99.0,88.0,2.033,2.883
9739,0.0666666666666666,0,0,1,2.333333333333333,4.666666666666667,1.29,68.0,52.0,0.659,0.578
35480,0.1428571428571428,0,1,0,0.9,10.6,1.87,70.0,63.0,0.937,0.604
22815,0.125,0,2,0,0.4951923076923077,65.75,1.26,57.0,51.0,0.623,0.264
33602,0.032258064516129,1,0,6,6.0,1.0,3.23,88.0,81.0,1.85,2.047
9348,0.125,1,9,0,2.6666666666666665,16.0,3.23,88.0,81.0,1.85,2.047
23634,0.2,1,1,0,0.1785714285714285,7.25,2.34,92.0,68.0,0.958,0.708
37295,0.2,1,2,0,1.431818181818182,11.75,1.29,68.0,52.0,0.659,0.578
26619,0.0769230769230769,1,1,0,0.0,5.5,3.23,88.0,81.0,1.85,2.047
36183,0.0833333333333333,1,2,2,1.3487179487179488,17.4,4.8,99.0,88.0,2.033,2.883
32865,0.0833333333333333,0,2,0,0.5,3.5,1.59,64.0,58.0,0.915,0.28
27542,0.0666666666666666,1,2,0,1.6356107660455486,121.0,1.87,70.0,63.0,0.937,0.604
24071,0.2,1,2,0,0.5423076923076923,24.25,1.23,52.0,54.0,0.458,0.36
20488,0.0909090909090909,1,4,1,1.1851851851851851,27.33333333333333,1.05,50.0,55.0,0.848,0.267
22102,0.125,0,6,0,0.25,3.75,4.8,99.0,88.0,2.033,2.883
11120,0.0434782608695652,1,1,2,2.0,1.0,4.8,99.0,88.0,2.033,2.883
6463,0.0625,0,0,1,1.2,3.0,1.05,50.0,55.0,0.848,0.267
32516,0.125,1,2,0,0.2916666666666666,8.5,1.59,65.0,65.0,0.772,0.474
21627,0.0384615384615384,1,0,36,27.2,4.6,3.23,88.0,81.0,1.85,2.047
20459,0.1111111111111111,0,1,0,0.0,5.0,1.87,70.0,63.0,0.937,0.604
29519,0.0454545454545454,1,1,0,0.0,2.0,4.8,99.0,88.0,2.033,2.883
19541,0.1428571428571428,1,7,0,0.0,4.5,1.29,68.0,52.0,0.659,0.578
13356,0.0555555555555555,1,3,0,0.0,1.0,1.59,65.0,65.0,0.772,0.474
5761,0.0476190476190476,1,1,0,0.0,0.0,4.8,99.0,88.0,2.033,2.883
23794,0.2,1,1,0,0.6689552238805969,161.2,1.23,52.0,54.0,0.458,0.36
34956,0.0909090909090909,1,20,5,2.4208333333333334,24.5,4.8,99.0,88.0,2.033,2.883
36848,0.1,1,3,0,1.0833333333333333,5.833333333333333,1.29,68.0,52.0,0.659,0.578
39981,0.1,0,4,1,3.1354166666666665,10.0,4.8,99.0,88.0,2.033,2.883
3564,0.0588235294117647,1,10,7,6.094187461309311,252.14285714285717,1.59,65.0,65.0,0.772,0.474
14891,0.1111111111111111,0,0,1,1.3555555555555554,12.88888888888889,1.87,70.0,63.0,0.937,0.604
2185,0.0294117647058823,1,3,36,18.14818181818182,31.2,4.8,99.0,88.0,2.033,2.883
25231,0.037037037037037,1,0,5,5.0,3.0,1.59,65.0,65.0,0.772,0.474
9336,0.0476190476190476,1,1,0,0.0,2.0,1.59,65.0,65.0,0.772,0.474
6026,0.0666666666666666,0,1,0,0.1,5.6,1.87,70.0,63.0,0.937,0.604
22358,0.0714285714285714,1,6,2,4.886904761904762,57.0,1.59,65.0,65.0,0.772,0.474
24556,0.0909090909090909,0,0,1,1.75,3.5,2.34,92.0,68.0,0.958,0.708
37248,0.1428571428571428,1,1,0,0.4451794510907811,29.285714285714285,1.59,65.0,65.0,0.772,0.474
45004,0.1,1,1,0,0.8888888888888888,7.333333333333333,4.8,99.0,88.0,2.033,2.883
31091,0.1666666666666666,1,5,1,1.839015151515152,30.0,1.59,65.0,65.0,0.772,0.474
35916,0.2,0,1,0,0.3333333333333333,1.0,1.35,60.0,60.0,0.716,0.274
16568,0.0909090909090909,1,1,0,0.5454301075268817,71.8,1.87,70.0,63.0,0.937,0.604
28783,0.0714285714285714,1,0,2,2.0,3.0,1.59,64.0,58.0,0.915,0.28
24320,0.0714285714285714,0,0,1,1.093827160493827,55.888888888888886,1.87,70.0,63.0,0.937,0.604
10654,0.0909090909090909,0,3,3,1.4701680672268906,42.2,1.87,70.0,63.0,0.937,0.604
35561,0.0769230769230769,1,3,0,1.5,4.0,1.87,70.0,63.0,0.937,0.604
10698,0.1666666666666666,1,3,0,0.25,8.5,1.23,52.0,54.0,0.458,0.36
1141,0.125,1,1,4,4.0,0.0,1.35,60.0,60.0,0.716,0.274
36855,0.05,1,9,20,11.166666666666668,3.0,3.23,88.0,81.0,1.85,2.047
44222,0.0714285714285714,1,10,0,1.6,4.333333333333333,3.23,88.0,81.0,1.85,2.047
8519,0.0294117647058823,1,1,22,15.816993464052286,30.33333333333333,4.8,99.0,88.0,2.033,2.883
7966,0.0769230769230769,0,9,17,13.4375,22.75,3.23,88.0,81.0,1.85,2.047
4429,0.0588235294117647,0,7,6,4.260683760683761,13.333333333333334,4.8,99.0,88.0,2.033,2.883
27375,0.125,1,0,2,1.111111111111111,12.333333333333334,2.34,92.0,68.0,0.958,0.708
25634,0.1428571428571428,1,3,0,0.6333333333333333,17.5,1.59,65.0,65.0,0.772,0.474
15396,0.0555555555555555,1,1,0,1.8673835125448028,85.0,1.59,64.0,58.0,0.915,0.28
21712,0.032258064516129,0,2,7,11.613636363636362,43.333333333333336,4.8,99.0,88.0,2.033,2.883
38539,0.1111111111111111,0,0,1,1.2857142857142858,11.0,1.59,64.0,58.0,0.915,0.28
24773,0.0666666666666666,0,4,13,5.157894736842105,20.33333333333333,3.23,88.0,81.0,1.85,2.047
17241,0.2,0,1,0,0.4166666666666666,10.4,1.59,65.0,65.0,0.772,0.474
42230,0.0909090909090909,1,0,1,3.268945270415858,84.8,1.59,65.0,65.0,0.772,0.474
44653,0.0476190476190476,1,3,0,0.0,4.0,3.23,88.0,81.0,1.85,2.047
21708,0.0303030303030303,1,4,18,13.835227272727272,34.0,4.8,99.0,88.0,2.033,2.883
18260,0.1,1,1,0,0.7857142857142858,12.77777777777778,1.59,65.0,65.0,0.772,0.474
12303,0.0416666666666666,1,0,1,1.0,0.0,3.23,88.0,81.0,1.85,2.047
44129,0.0526315789473684,0,2,5,1.164285714285714,50.5,1.59,65.0,65.0,0.772,0.474
19224,0.1111111111111111,1,44,1,1.7333333333333334,8.333333333333334,3.23,88.0,81.0,1.85,2.047
6042,0.0666666666666666,1,1,1,6.754901960784314,33.333333333333336,3.23,88.0,81.0,1.85,2.047
35290,0.0454545454545454,1,0,1,1.0,0.0,1.87,70.0,63.0,0.937,0.604
22378,0.0454545454545454,1,0,1,1.4767156862745097,41.25,1.87,70.0,63.0,0.937,0.604
3008,0.1666666666666666,1,2,0,3.456349206349206,18.33333333333333,3.23,88.0,81.0,1.85,2.047
19852,0.1428571428571428,1,1,1,0.9027777777777778,17.0,1.87,70.0,63.0,0.937,0.604
12866,0.1428571428571428,0,2,0,0.1666666666666666,11.666666666666666,1.87,70.0,63.0,0.937,0.604
687,0.0833333333333333,1,1,0,0.0,1.0,1.59,64.0,58.0,0.915,0.28
26476,0.0714285714285714,0,8,35,21.0,8.0,4.8,99.0,88.0,2.033,2.883
27448,0.0714285714285714,1,3,0,5.284200254175745,217.16666666666663,1.59,65.0,65.0,0.772,0.474
13065,0.0588235294117647,0,3,1,1.5555555555555556,6.666666666666667,1.59,64.0,58.0,0.915,0.28
15718,0.1666666666666666,1,8,0,0.4583333333333333,5.5,3.23,88.0,81.0,1.85,2.047
19931,0.0833333333333333,0,2,1,1.0,6.0,1.59,65.0,65.0,0.772,0.474
27724,0.0555555555555555,1,5,6,2.2,7.0,3.23,88.0,81.0,1.85,2.047
2190,0.0344827586206896,1,3,5,14.857954545454543,23.25,4.8,99.0,88.0,2.033,2.883
23941,0.0833333333333333,1,1,1,3.19251979638009,88.125,1.59,65.0,65.0,0.772,0.474
38736,0.0833333333333333,1,0,3,3.0,6.0,1.59,64.0,58.0,0.915,0.28
36980,0.125,0,2,2,1.5,6.0,4.8,99.0,88.0,2.033,2.883
24542,0.0454545454545454,0,1,0,0.05,7.4,1.87,70.0,63.0,0.937,0.604
5817,0.0476190476190476,1,0,4,4.0,1.0,3.23,88.0,81.0,1.85,2.047
4865,0.0555555555555555,1,0,1,0.75,1.0,1.59,64.0,58.0,0.915,0.28
5488,0.0333333333333333,0,0,1,1.0833333333333337,3.0,4.8,99.0,88.0,2.033,2.883
12304,0.0294117647058823,1,0,7,7.0,1.0,3.23,88.0,81.0,1.85,2.047
36387,0.125,1,3,0,0.0,0.0,3.23,88.0,81.0,1.85,2.047
44198,0.1,1,1,1,1.3783821111919583,64.5,1.59,65.0,65.0,0.772,0.474
7060,0.1666666666666666,1,1,0,1.0246031746031743,29.166666666666668,1.59,65.0,65.0,0.772,0.474
15973,0.0434782608695652,1,2,1,1.0,0.0,3.23,88.0,81.0,1.85,2.047
24735,0.0909090909090909,1,1,0,1.5555555555555556,17.5,1.59,65.0,65.0,0.772,0.474
43088,0.1428571428571428,1,5,1,2.3384615384615386,16.4,1.59,65.0,65.0,0.772,0.474
19005,0.2,1,3,0,0.38,10.0,1.59,65.0,65.0,0.772,0.474
13167,0.1666666666666666,1,4,0,0.0,2.0,3.23,88.0,81.0,1.85,2.047
43254,0.0526315789473684,0,1,0,0.5,11.8,1.59,64.0,58.0,0.915,0.28
11803,0.0909090909090909,1,1,0,0.1666666666666666,11.0,1.87,70.0,63.0,0.937,0.604
10774,0.0526315789473684,0,4,0,3.7083333333333335,42.333333333333336,4.8,99.0,88.0,2.033,2.883
12625,0.1,0,13,5,7.049019607843137,23.5,3.23,88.0,81.0,1.85,2.047
31334,0.0476190476190476,1,1,1,1.0,2.0,4.8,99.0,88.0,2.033,2.883
29206,0.1111111111111111,1,2,4,3.5895061728395063,14.333333333333334,1.59,65.0,65.0,0.772,0.474
9986,0.2,1,9,0,5.409523809523809,16.666666666666668,3.23,88.0,81.0,1.85,2.047
3677,0.1,1,8,2,4.416666666666667,5.5,3.23,88.0,81.0,1.85,2.047
41185,0.0909090909090909,1,0,1,1.0625,11.25,1.23,52.0,54.0,0.458,0.36
28746,0.1428571428571428,1,9,0,2.662202380952381,24.75,4.8,99.0,88.0,2.033,2.883
43024,0.1111111111111111,1,2,0,0.0357142857142857,13.714285714285714,1.87,70.0,63.0,0.937,0.604
20237,0.1111111111111111,1,1,4,4.045454545454546,88.0,1.59,65.0,65.0,0.772,0.474
36236,0.1,1,4,2,1.2085714285714286,16.8,3.23,88.0,81.0,1.85,2.047
6708,0.0526315789473684,0,1,1,1.0,7.0,4.8,99.0,88.0,2.033,2.883
43845,0.1428571428571428,1,0,2,0.6666666666666666,1.0,2.34,92.0,68.0,0.958,0.708
44024,0.0909090909090909,1,2,2,1.5,30.5,1.87,70.0,63.0,0.937,0.604
37704,0.04,1,2,2,1.75,5.5,1.59,65.0,65.0,0.772,0.474
44427,0.0588235294117647,1,0,2,1.0361904761904763,59.4,1.87,70.0,63.0,0.937,0.604
34929,0.0769230769230769,1,1,2,1.5833333333333333,8.0,4.8,99.0,88.0,2.033,2.883
20428,0.0588235294117647,1,0,1,0.75,1.0,1.87,70.0,63.0,0.937,0.604
38192,0.0454545454545454,0,1,0,0.25,2.5,4.8,99.0,88.0,2.033,2.883
42452,0.0416666666666666,1,0,5,5.0,1.0,4.8,99.0,88.0,2.033,2.883
5644,0.1111111111111111,0,8,1,4.431372549019608,7.0,4.8,99.0,88.0,2.033,2.883
35016,0.1666666666666666,1,1,1,1.0,3.0,3.23,88.0,81.0,1.85,2.047
34242,0.0588235294117647,1,1,1,1.3745950554134698,49.0,1.87,70.0,63.0,0.937,0.604
20275,0.0625,1,11,18,18.0,2.0,3.23,88.0,81.0,1.85,2.047
10577,0.2,0,2,0,0.5703703703703704,33.0,1.59,65.0,65.0,0.772,0.474
35788,0.1,0,0,1,1.1363636363636362,55.2,1.87,70.0,63.0,0.937,0.604
7047,0.0476190476190476,0,0,1,2.333333333333333,6.0,4.8,99.0,88.0,2.033,2.883
41250,0.0434782608695652,1,4,3,2.6,10.0,4.8,99.0,88.0,2.033,2.883
42142,0.1666666666666666,1,8,1,2.4,32.5,1.59,65.0,65.0,0.772,0.474
26439,0.0555555555555555,1,8,6,2.1701680672268906,29.0,1.29,68.0,52.0,0.659,0.578
28326,0.0833333333333333,1,0,1,1.7666483516483518,28.2,1.87,70.0,63.0,0.937,0.604
1856,0.125,1,8,3,2.5079365079365084,13.428571428571429,4.8,99.0,88.0,2.033,2.883
45295,0.0833333333333333,0,5,1,1.0,1.0,3.23,88.0,81.0,1.85,2.047
19291,0.1428571428571428,1,1,1,2.7771739130434785,67.5,1.59,65.0,65.0,0.772,0.474
7238,0.0666666666666666,0,1,4,1.9672222222222224,89.7,1.87,70.0,63.0,0.937,0.604
13844,0.1428571428571428,0,11,0,1.0,0.0,3.23,88.0,81.0,1.85,2.047
2139,0.0357142857142857,1,2,2,2.854166666666667,7.25,4.8,99.0,88.0,2.033,2.883
20308,0.1111111111111111,0,1,1,0.8712121212121212,48.142857142857146,1.87,70.0,63.0,0.937,0.604
31313,0.1428571428571428,1,4,0,0.25,4.5,1.29,68.0,52.0,0.659,0.578
43427,0.0434782608695652,1,6,4,4.526785714285714,16.25,4.8,99.0,88.0,2.033,2.883
31447,0.2,1,1,0,0.0,3.0,1.59,64.0,58.0,0.915,0.28
31433,0.1428571428571428,1,1,0,0.0,0.0,1.35,60.0,60.0,0.716,0.274
32199,0.1111111111111111,1,7,6,8.799999999999999,12.333333333333334,3.23,88.0,81.0,1.85,2.047
4738,0.0588235294117647,0,0,1,1.0,3.0,4.8,99.0,88.0,2.033,2.883
12233,0.0384615384615384,1,2,5,3.9333333333333336,24.4,3.23,88.0,81.0,1.85,2.047
11280,0.0714285714285714,1,12,3,13.69767441860465,81.0,1.29,68.0,52.0,0.659,0.578
12942,0.0666666666666666,1,14,5,4.444444444444445,18.0,4.8,99.0,88.0,2.033,2.883
26859,0.05,1,8,2,2.3,4.5,4.8,99.0,88.0,2.033,2.883
27561,0.0666666666666666,1,1,0,0.8857142857142858,31.0,1.87,70.0,63.0,0.937,0.604
41711,0.1666666666666666,0,3,0,2.3666666666666667,7.5,4.8,99.0,88.0,2.033,2.883
15499,0.0666666666666666,1,7,31,16.0,2.0,4.8,99.0,88.0,2.033,2.883
42709,0.125,1,4,2,2.422222222222222,18.0,3.23,88.0,81.0,1.85,2.047
37339,0.1111111111111111,1,7,2,1.5,20.0,3.23,88.0,81.0,1.85,2.047
7793,0.1666666666666666,1,1,1,0.9168044077134986,37.81818181818182,1.87,70.0,63.0,0.937,0.604
38368,0.1428571428571428,1,10,0,3.333333333333333,3.5,3.23,88.0,81.0,1.85,2.047
34267,0.0769230769230769,0,9,4,6.772222222222223,27.2,4.8,99.0,88.0,2.033,2.883
42344,0.125,0,8,0,3.142857142857143,12.0,4.8,99.0,88.0,2.033,2.883
37715,0.0416666666666666,1,0,2,3.0,3.0,1.59,65.0,65.0,0.772,0.474
10098,0.1428571428571428,0,8,0,0.4166666666666667,6.0,4.8,99.0,88.0,2.033,2.883
8204,0.1666666666666666,1,4,1,1.65,9.5,1.59,65.0,65.0,0.772,0.474
36837,0.0434782608695652,1,6,3,1.5,2.0,3.23,88.0,81.0,1.85,2.047
21141,0.0833333333333333,0,2,0,0.5333333333333333,28.5,1.23,52.0,54.0,0.458,0.36
36225,0.0833333333333333,1,6,2,4.096999465181283,111.9090909090909,1.59,65.0,65.0,0.772,0.474
36644,0.0909090909090909,0,1,0,0.3333333333333333,3.0,2.34,92.0,68.0,0.958,0.708
15521,0.0909090909090909,1,4,0,3.324242424242424,24.33333333333333,4.8,99.0,88.0,2.033,2.883
8052,0.0588235294117647,1,0,3,2.375,9.25,1.59,65.0,65.0,0.772,0.474
41397,0.0555555555555555,1,1,0,0.5380952380952382,13.2,1.87,70.0,63.0,0.937,0.604
8530,0.0294117647058823,1,0,4,8.119047619047619,7.0,3.23,88.0,81.0,1.85,2.047
9471,0.2,1,2,0,0.0,1.0,1.35,60.0,60.0,0.716,0.274
6105,0.0625,0,12,12,6.0478896103896105,21.5,4.8,99.0,88.0,2.033,2.883
42028,0.0384615384615384,1,1,1,1.3125,17.75,1.59,65.0,65.0,0.772,0.474
43337,0.0555555555555555,0,1,2,2.074074074074074,7.0,4.8,99.0,88.0,2.033,2.883
17195,0.0555555555555555,0,4,7,5.000000000000001,5.666666666666667,3.23,88.0,81.0,1.85,2.047
19385,0.0588235294117647,1,1,1,1.0416666666666663,6.0,1.87,70.0,63.0,0.937,0.604
32540,0.0909090909090909,1,0,3,2.75,9.5,4.8,99.0,88.0,2.033,2.883
36842,0.0769230769230769,0,4,0,2.0,4.0,4.8,99.0,88.0,2.033,2.883
23807,0.1666666666666666,0,14,1,1.0,2.0,4.8,99.0,88.0,2.033,2.883
35384,0.2,1,1,0,0.0,6.857142857142857,1.59,65.0,65.0,0.772,0.474
39077,0.0625,0,0,3,1.25,14.0,1.59,64.0,58.0,0.915,0.28
41542,0.0526315789473684,1,1,1,1.5395833333333333,24.625,1.59,65.0,65.0,0.772,0.474
30737,0.0909090909090909,1,4,2,1.6666666666666663,2.5,1.59,65.0,65.0,0.772,0.474
36286,0.0909090909090909,1,5,2,1.25,9.0,4.8,99.0,88.0,2.033,2.883
26272,0.0833333333333333,1,0,1,0.975438596491228,34.8,1.87,70.0,63.0,0.937,0.604
987,0.1111111111111111,0,4,0,0.986842105263158,15.25,4.8,99.0,88.0,2.033,2.883
37305,0.125,1,0,1,2.323529411764706,13.0,3.23,88.0,81.0,1.85,2.047
42396,0.2,1,7,0,0.5,3.5,3.23,88.0,81.0,1.85,2.047
6979,0.1428571428571428,0,2,0,1.181592039800995,260.6666666666667,1.26,57.0,51.0,0.623,0.264
19559,0.0714285714285714,1,1,0,0.6666666666666666,2.0,1.59,64.0,58.0,0.915,0.28
32370,0.0714285714285714,0,4,12,8.594545454545454,18.8,4.8,99.0,88.0,2.033,2.883
41438,0.0833333333333333,1,6,8,5.5,10.5,4.8,99.0,88.0,2.033,2.883
33217,0.0454545454545454,1,1,0,0.625,26.75,1.87,70.0,63.0,0.937,0.604
25248,0.0285714285714285,0,0,1,0.5,2.0,3.23,88.0,81.0,1.85,2.047
27389,0.0769230769230769,1,0,1,0.8958333333333333,11.75,1.87,70.0,63.0,0.937,0.604
32443,0.0476190476190476,1,2,0,0.75,4.0,4.8,99.0,88.0,2.033,2.883
42082,0.1666666666666666,1,4,0,1.1829268292682926,39.0,4.8,99.0,88.0,2.033,2.883
8549,0.04,1,0,1,1.375,3.0,4.8,99.0,88.0,2.033,2.883
37606,0.037037037037037,0,1,4,6.666666666666666,3.5,3.23,88.0,81.0,1.85,2.047
24039,0.0714285714285714,0,2,0,1.3929638009049774,49.0,4.8,99.0,88.0,2.033,2.883
7893,0.0714285714285714,1,10,4,5.603641456582634,47.5,3.23,88.0,81.0,1.85,2.047
34817,0.0909090909090909,0,12,2,2.0,1.0,3.23,88.0,81.0,1.85,2.047
33639,0.0416666666666666,1,0,3,3.56,10.0,1.59,65.0,65.0,0.772,0.474
6157,0.1666666666666666,0,5,0,1.2253628863826231,65.75,1.59,65.0,65.0,0.772,0.474
4157,0.0714285714285714,0,6,7,4.0,2.0,3.23,88.0,81.0,1.85,2.047
21681,0.0416666666666666,1,0,1,1.0,1.0,4.8,99.0,88.0,2.033,2.883
10554,0.0769230769230769,0,9,3,3.0,1.0,3.23,88.0,81.0,1.85,2.047
19513,0.0454545454545454,0,5,7,5.375,3.0,3.23,88.0,81.0,1.85,2.047
32622,0.1666666666666666,1,3,2,1.925595238095238,27.0,1.59,65.0,65.0,0.772,0.474
