Source,Target,Source_Score,Target_Score,weight
879484,27420,46.165405258672614,58.56207815038147,12.396672891708853
879484,27448,46.165405258672614,48.61051794916407,2.445112690491456
879484,220888,46.165405258672614,46.84532107262638,0.6799158139537695
879484,268844,46.165405258672614,48.79404667034018,2.628641411667566
879484,304404,46.165405258672614,47.218744671390944,1.05333941271833
879484,428890,46.165405258672614,55.126174985428726,8.960769726756112
879485,413882,46.90248090565011,59.07215984079276,12.169678935142649
879485,657763,46.90248090565011,49.0075769134131,2.105096007762988
879486,44191,60.2551754390393,111.45198210513072,51.196806666091426
879486,157508,60.2551754390393,49.59485318578471,-10.660322253254591
879486,262926,60.2551754390393,91.92351451171473,31.66833907267543
879486,330352,60.2551754390393,48.17378996712889,-12.081385471910409
879486,435659,60.2551754390393,52.77721949532746,-7.477955943711841
879486,450767,60.2551754390393,54.34084065647354,-5.91433478256576
879486,735468,60.2551754390393,51.795431096347755,-8.459744342691543
879486,765613,60.2551754390393,47.536710864160405,-12.718464574878894
879486,789677,60.2551754390393,45.87756522110083,-14.377610217938468
879487,4895,47.91401354124889,50.814085578524846,2.9000720372759545
879487,92849,47.91401354124889,51.844097276269856,3.9300837350209648
879487,263030,47.91401354124889,72.99984220526174,25.08582866401285
879487,270467,47.91401354124889,51.2356141973161,3.3216006560672113
879487,305563,47.91401354124889,51.849384561062585,3.9353710198136937
879487,413907,47.91401354124889,55.2002868648191,7.286273323570207
879487,451776,47.91401354124889,50.27455267367737,2.360539132428478
879487,733296,47.91401354124889,62.45652160693337,14.54250806568448
879487,771423,47.91401354124889,57.03987769409377,9.125864152844876
879489,211753,45.21983316384328,51.91676916216613,6.69693599832285
879489,258691,45.21983316384328,49.4707077478589,4.2508745840156195
879490,176129,50.400511807429076,63.3651500613036,12.964638253874526
879490,221679,50.400511807429076,49.467413204660694,-0.9330986027683821
879490,232558,50.400511807429076,53.88197924189173,3.481467434462651
879490,298741,50.400511807429076,56.79133348474023,6.390821677311152
879490,348416,50.400511807429076,50.18030286704478,-0.22020894038429617
879490,657784,50.400511807429076,60.31675457602968,9.916242768600604
879491,27888,52.85016843826049,53.337897759167575,0.48772932090708565
879491,258679,52.85016843826049,68.27436028799428,15.424191849733795
879491,274795,52.85016843826049,50.785605263991314,-2.064563174269175
879491,348866,52.85016843826049,83.03855463779477,30.188386199534285
879491,413940,52.85016843826049,46.25578466533353,-6.59438377292696
879491,447262,52.85016843826049,59.326156370295024,6.475987932034535
879491,738790,52.85016843826049,46.47666638246791,-6.373502055792578
879491,826302,52.85016843826049,50.58629546790513,-2.263872970355358
879491,826309,52.85016843826049,47.84261699608677,-5.007551442173721
879491,827163,52.85016843826049,62.22670741424915,9.376538975988659
879492,134350,46.99506611701495,54.47958759555512,7.484521478540167
879492,206351,46.99506611701495,81.37383985576928,34.378773738754326
879492,258724,46.99506611701495,83.81830704440743,36.82324092739248
879492,295187,46.99506611701495,92.41487124065719,45.41980512364224
879492,303323,46.99506611701495,45.78062157095831,-1.2144445460566402
879492,451778,46.99506611701495,110.3274094907841,63.332343373769156
879492,451789,46.99506611701495,65.05279582099665,18.0577297039817
879492,657793,46.99506611701495,63.5118021270694,16.51673601005445
879492,789675,46.99506611701495,52.05273434856754,5.05766823155259
879492,810246,46.99506611701495,50.14040148151563,3.1453353645006814
879493,212900,48.214605759154345,51.114803656428556,2.900197897274211
879493,306154,48.214605759154345,47.97466788867255,-0.23993787048179627
879495,4894,46.783773830364936,45.20068642152578,-1.5830874088391553
879495,79819,46.783773830364936,45.6572203431788,-1.1265534871861362
879495,150221,46.783773830364936,52.71148806108266,5.927714230717726
879495,350365,46.783773830364936,53.78916757266248,7.005393742297542
879495,399290,46.783773830364936,54.31122365604397,7.527449825679035
881618,27880,50.59525714601209,60.85637521585677,10.261118069844684
881618,117400,50.59525714601209,55.49223101382692,4.896973867814829
881618,258730,50.59525714601209,53.40140385336578,2.8061467073536903
881618,262997,50.59525714601209,54.04675047576575,3.45149332975366
881618,266092,50.59525714601209,60.03107530644533,9.435818160433243
881618,272434,50.59525714601209,64.95656935198805,14.361312205975963
881618,306150,50.59525714601209,54.51230646036476,3.917049314352674
881618,331268,50.59525714601209,47.48052822164118,-3.114728924370908
881618,350371,50.59525714601209,59.176887643684786,8.581630497672698
881619,303295,44.73700694851966,44.70630541002259,-0.03070153849706969
881619,328816,44.73700694851966,44.663523043182174,-0.07348390533748272
881619,413521,44.73700694851966,44.93674138172915,0.19973443320949258
881620,192460,45.049297873709655,78.15706505694173,33.10776718323208
881620,274792,45.049297873709655,72.7703652168579,27.721067343148242
881620,868030,45.049297873709655,61.193742614627176,16.14444474091752
881621,69121,44.815003482832594,46.830640858409424,2.01563737557683
881621,228935,44.815003482832594,54.37630063192208,9.561297149089484
881621,877888,44.815003482832594,49.14831772143145,4.333314238598852
881621,1373215,44.815003482832594,53.069131023815466,8.254127540982871
881622,451776,49.48227399989054,50.27455267367737,0.7922786737868321
881624,27461,47.504879910348635,125.07590720883647,77.57102729848783
881624,44191,47.504879910348635,111.45198210513072,63.94710219478209
881624,56956,47.504879910348635,79.4028963110042,31.898016400655564
881624,150168,47.504879910348635,60.59838446869785,13.093504558349217
881624,206632,47.504879910348635,146.16507460492872,98.66019469458008
881624,211751,47.504879910348635,61.02207108331273,13.517191172964097
881624,228641,47.504879910348635,47.11410762049795,-0.39077228985068757
881624,261655,47.504879910348635,48.395798864668215,0.8909189543195808
881624,413915,47.504879910348635,55.57443788574669,8.069557975398055
881624,735956,47.504879910348635,54.3126726640298,6.807792753681163
881626,27471,47.48506612951599,46.448130087394716,-1.036936042121276
881626,225064,47.48506612951599,46.04524006679855,-1.4398260627174437
881626,225066,47.48506612951599,44.798861984190815,-2.6862041453251777
881626,824289,47.48506612951599,52.10145356053082,4.616387431014829
881626,881627,47.48506612951599,49.54793989729089,2.062873767774896
881627,61124,49.54793989729089,68.51633499371566,18.96839509642477
881627,292391,49.54793989729089,54.0281001236332,4.4801602263423135
881627,295211,49.54793989729089,52.288250757698755,2.7403108604078668
881627,298402,49.54793989729089,52.336742195682625,2.7888022983917367
881627,311106,49.54793989729089,44.42927902806903,-5.118660869221856
881627,413912,49.54793989729089,55.38951747951455,5.841577582223664
881627,757566,49.54793989729089,54.66847092843614,5.120531031145255
881627,757569,49.54793989729089,49.43880215421383,-0.10913774307705637
881627,765617,49.54793989729089,49.3206164253809,-0.22732347190999036
881627,824289,49.54793989729089,52.10145356053082,2.553513663239933
881627,881626,49.54793989729089,47.48506612951599,-2.062873767774896
881628,220898,48.85342409923091,50.39425190050559,1.5408278012746806
881628,258731,48.85342409923091,78.5100393962849,29.65661529705399
881628,263034,48.85342409923091,47.106741036227696,-1.7466830630032106
881628,263038,48.85342409923091,47.323288558608475,-1.5301355406224317
881628,309889,48.85342409923091,55.94952235133768,7.096098252106771
881628,309890,48.85342409923091,48.72150694845856,-0.13191715077234534
881628,810353,48.85342409923091,47.767122750872474,-1.0863013483584325
881629,164475,49.90765383509797,113.12014049144781,63.212486656349846
881629,185090,49.90765383509797,60.53294997168609,10.625296136588119
881629,206632,49.90765383509797,146.16507460492872,96.25742076983076
881629,211764,49.90765383509797,81.52941832721727,31.621764492119304
881629,303322,49.90765383509797,97.41464761082409,47.50699377572612
881629,348394,49.90765383509797,68.64803834088377,18.740384505785805
881629,348428,49.90765383509797,47.12101272181244,-2.786641113285526
881629,578106,49.90765383509797,57.37966382066694,7.472009985568974
881629,753161,49.90765383509797,58.40946579129064,8.501811956192675
881629,826303,49.90765383509797,62.565390268466096,12.657736433368129
881631,735958,49.27149366146528,53.89348398577574,4.62199032431046
881631,824287,49.27149366146528,58.63257157693918,9.3610779154739
881632,581984,44.481080867492096,50.31985124938579,5.838770381893696
881633,31225,78.26926433370424,73.8610645176193,-4.408199816084945
881633,68966,78.26926433370424,52.39301628226946,-25.876248051434786
881633,243102,78.26926433370424,48.3111451957745,-29.958119137929742
881633,303325,78.26926433370424,62.48054257659134,-15.788721757112903
881633,309882,78.26926433370424,47.2321805051024,-31.037083828601844
881633,435657,78.26926433370424,51.939592754245034,-26.32967157945921
881633,765618,78.26926433370424,55.65616105663244,-22.6131032770718
881635,77702,49.23967817636178,45.423061247121645,-3.8166169292401335
881635,141903,49.23967817636178,46.68452850518613,-2.5551496711756485
881635,181964,49.23967817636178,49.33361398441629,0.09393580805451052
881635,211748,49.23967817636178,51.616735255841796,2.377057079480018
881635,222797,49.23967817636178,53.79230894082525,4.552630764463473
881635,223946,49.23967817636178,54.79628827382589,5.556610097464109
881635,810251,49.23967817636178,45.88423996414085,-3.3554382122209248
881635,824172,49.23967817636178,47.72755365494405,-1.512124521417725
881637,92847,44.98546130930428,52.077772592291915,7.092311282987637
881637,787712,44.98546130930428,44.87579737507934,-0.10966393422494036
881637,848299,44.98546130930428,44.99259301661676,0.007131707312481694
881638,42807,45.034787036927234,62.765748584228525,17.73096154730129
881638,117606,45.034787036927234,51.97848567636178,6.943698639434544
881638,297891,45.034787036927234,45.277042488193075,0.2422554512658408
881638,771413,45.034787036927234,46.086145619408306,1.0513585824810718
881639,197850,48.70416689754807,47.31964936328584,-1.3845175342622298
881639,809553,48.70416689754807,44.82257749581725,-3.881589401730821
881639,827209,48.70416689754807,45.462401097586245,-3.2417657999618257
881640,593005,48.47929179842361,50.99323221684252,2.513940418418912
881640,593009,48.47929179842361,56.599973556996154,8.120681758572545
881640,809204,48.47929179842361,48.081591005804135,-0.39770079261947444
881641,92855,52.84432601417503,57.98333025058845,5.13900423641342
881641,141918,52.84432601417503,77.670509657831,24.826183643655973
881641,217762,52.84432601417503,54.452255638337135,1.6079296241621037
881641,292562,52.84432601417503,57.65056785172543,4.806241837550395
881641,305554,52.84432601417503,49.72700756461147,-3.1173184495635624
881641,348386,52.84432601417503,49.60114975983017,-3.24317625434486
881641,449359,52.84432601417503,67.72345584432432,14.879129830149289
881642,188332,64.17147922232053,64.64008626215183,0.4686070398312978
881642,215106,64.17147922232053,47.702792766354605,-16.468686455965923
881642,295188,64.17147922232053,107.35585894990362,43.18437972758309
881642,312564,64.17147922232053,46.64834062284036,-17.52313859948017
881642,413936,64.17147922232053,59.42121181969696,-4.750267402623571
881642,447245,64.17147922232053,48.991449921040186,-15.180029301280342
881642,447269,64.17147922232053,82.22021178911204,18.048732566791514
881642,789685,64.17147922232053,50.20586290198619,-13.965616320334341
881642,826303,64.17147922232053,62.565390268466096,-1.6060889538544316
881642,827213,64.17147922232053,54.15571698481229,-10.015762237508241
881642,1373211,64.17147922232053,64.96370324846899,0.7922240261484603
881644,276461,51.03493478628919,49.73516697258659,-1.2997678137026014
881644,348388,51.03493478628919,61.34360687111476,10.308672084825567
881644,826308,51.03493478628919,51.53283101484718,0.4978962285579911
881644,1354905,51.03493478628919,89.73805381219935,38.70311902591016
881645,206632,48.80307651559471,146.16507460492872,97.36199808933401
881645,211751,48.80307651559471,61.02207108331273,12.21899456771802
881645,245530,48.80307651559471,57.25262919708249,8.44955268148778
881645,310136,48.80307651559471,74.29521089376799,25.492134378173276
881645,312559,48.80307651559471,55.781668127796294,6.978591612201583
881645,413915,48.80307651559471,55.57443788574669,6.771361370151979
881645,581991,48.80307651559471,62.89554160181053,14.092465086215817
881645,1354923,48.80307651559471,75.07194586338854,26.268869347793824
881646,44191,49.12096286458338,111.45198210513072,62.33101924054734
881646,49149,49.12096286458338,47.34757239444385,-1.7733904701395318
881646,228650,49.12096286458338,90.60361707915487,41.48265421457149
881646,262926,49.12096286458338,91.92351451171473,42.802551647131345
881646,272441,49.12096286458338,50.35809623237036,1.2371333677869742
881646,323218,49.12096286458338,48.13025998323513,-0.9907028813482555
881646,350411,49.12096286458338,46.83661338531686,-2.284349479266524
881646,881647,49.12096286458338,49.23112739415959,0.1101645295762097
881647,44191,49.23112739415959,111.45198210513072,62.22085471097113
881647,164464,49.23112739415959,44.82963753389904,-4.401489860260554
881647,243105,49.23112739415959,46.85480288862244,-2.3763245055371556
881647,246820,49.23112739415959,55.31341303194927,6.082285637789674
881647,262926,49.23112739415959,91.92351451171473,42.692387117555135
881647,272441,49.23112739415959,50.35809623237036,1.1269688382107645
881647,298744,49.23112739415959,49.39561270254129,0.16448530838169972
881647,328833,49.23112739415959,49.64437244895924,0.4132450547996456
881647,350489,49.23112739415959,48.23669735558827,-0.9944300385713234
881647,881646,49.23112739415959,49.12096286458338,-0.1101645295762097
881648,212482,49.09826557035,55.20240301838849,6.104137448038486
881648,295192,49.09826557035,63.96690571352881,14.868640143178808
881648,297884,49.09826557035,63.42739409854571,14.32912852819571
881648,413886,49.09826557035,52.81188278304085,3.713617212690849
881648,449356,49.09826557035,50.11049096200381,1.012225391653807
881648,580102,49.09826557035,55.179188307160054,6.080922736810052
881649,322176,45.79689465805487,47.96040309507797,2.163508437023104
881650,68952,53.92368701606278,45.56290027599538,-8.360786740067397
881650,312627,53.92368701606278,56.06181474598642,2.1381277299236388
881651,141918,52.74294129078354,77.670509657831,24.927568367047463
881651,205272,52.74294129078354,65.69987288389905,12.956931593115506
881651,222772,52.74294129078354,49.4470687444659,-3.2958725463176393
881651,245542,52.74294129078354,59.24649982705812,6.503558536274582
881651,245547,52.74294129078354,44.365792760649896,-8.377148530133645
881651,266085,52.74294129078354,51.75105072460518,-0.9918905661783626
881651,279409,52.74294129078354,46.85528319649955,-5.887658094283992
881651,297895,52.74294129078354,64.70756356014024,11.964622269356703
881651,304049,52.74294129078354,49.49640797120208,-3.2465333195814594
881651,304400,52.74294129078354,79.1888780629886,26.445936772205066
881651,306152,52.74294129078354,53.30149033530989,0.5585490445263517
881651,348395,52.74294129078354,60.49532152206475,7.752380231281208
881651,350401,52.74294129078354,46.14054210147584,-6.602399189307704
881651,350406,52.74294129078354,50.566926097252924,-2.176015193530617
889324,42807,50.609071183405064,62.765748584228525,12.156677400823462
889324,44188,50.609071183405064,46.191645712708464,-4.4174254706966
889324,69018,50.609071183405064,61.68356129492198,11.074490111516916
889324,69120,50.609071183405064,70.54389433893617,19.934823155531106
889324,92866,50.609071183405064,87.93578966417999,37.32671848077493
889324,206616,50.609071183405064,49.72422657437324,-0.8848446090318234
889324,225344,50.609071183405064,50.16892095245577,-0.4401502309492926
889324,282833,50.609071183405064,90.79585594849328,40.18678476508822
889324,309884,50.609071183405064,57.53875083663933,6.929679653234267
889324,413535,50.609071183405064,75.54384463294883,24.93477344954377
889324,725071,50.609071183405064,48.305811231936495,-2.3032599514685685
889324,794778,50.609071183405064,52.50838997824089,1.8993187948358283
889324,824175,50.609071183405064,53.26418311891758,2.6551119355125152
889325,31225,48.82130830249747,73.8610645176193,25.039756215121827
889325,77708,48.82130830249747,46.37964107317473,-2.4416672293227393
889325,330196,48.82130830249747,53.85394521342685,5.0326369109293765
889325,738788,48.82130830249747,48.9274665364668,0.10615823396933166
889325,889325,48.82130830249747,48.82130830249747,0.0
889326,141912,61.47973754063332,94.89546591859306,33.41572837795974
889326,143752,61.47973754063332,62.431324272766155,0.9515867321328315
889326,205322,61.47973754063332,63.96333266042943,2.4835951197961066
889326,206338,61.47973754063332,49.00027871303933,-12.479458827593994
889326,295188,61.47973754063332,107.35585894990362,45.8761214092703
889326,297894,61.47973754063332,70.72871769707525,9.248980156441931
889326,298404,61.47973754063332,50.74223495209505,-10.73750258853827
889326,304400,61.47973754063332,79.1888780629886,17.709140522355284
889326,310183,61.47973754063332,68.10189590584255,6.622158365209231
889326,311107,61.47973754063332,130.2814369626373,68.80169942200396
889326,312607,61.47973754063332,52.300056978043436,-9.179680562589887
889326,330365,61.47973754063332,50.12205903760064,-11.35767850303268
889326,346861,61.47973754063332,61.422375998342595,-0.057361542290728096
889326,350405,61.47973754063332,82.27936167422719,20.799624133593866
889326,397831,61.47973754063332,75.35578045691398,13.876042916280653
889326,413510,61.47973754063332,56.003961286300665,-5.475776254332658
889326,447244,61.47973754063332,49.86841879626817,-11.61131874436515
889326,447262,61.47973754063332,59.326156370295024,-2.153581170338299
889326,630876,61.47973754063332,53.58534186089275,-7.894395679740576
889326,731463,61.47973754063332,61.616069755295946,0.13633221466262313
889326,735966,61.47973754063332,69.6300524303774,8.150314889744081
889326,754794,61.47973754063332,59.49970783473062,-1.9800297059027017
889326,762454,61.47973754063332,49.7385391945135,-11.741198346119823
889326,786745,61.47973754063332,51.01461016436766,-10.465127376265663
889327,68956,44.9855700721946,53.646382070196466,8.660811998001869
889327,92866,44.9855700721946,87.93578966417999,42.950219591985395
889327,272443,44.9855700721946,55.73931668548931,10.753746613294709
889327,282803,44.9855700721946,60.13241218795883,15.14684211576423
889327,323216,44.9855700721946,50.81070145178935,5.825131379594751
889327,350487,44.9855700721946,48.90337883961872,3.9178087674241198
889328,42807,46.48993450288021,62.765748584228525,16.275814081348315
889328,220895,46.48993450288021,53.47994029053863,6.9900057876584185
889328,329559,46.48993450288021,48.2693511324575,1.779416629577291
889328,346858,46.48993450288021,47.834711378649395,1.3447768757691847
889328,738780,46.48993450288021,47.5518340794164,1.0618995765361916
889329,346856,48.49503688926708,46.53230327236847,-1.9627336168986034
889329,435657,48.49503688926708,51.939592754245034,3.444555864977957
889329,874445,48.49503688926708,53.60071669768422,5.105679808417143
889330,48847,48.48335722670409,64.67271187662821,16.18935464992412
889330,49144,48.48335722670409,115.04730030137318,66.56394307466908
889330,317712,48.48335722670409,62.13590675808539,13.652549531381297
889330,397838,48.48335722670409,62.916525217060375,14.433167990356282
889330,749106,48.48335722670409,55.28129422983502,6.797937003130926
889330,749107,48.48335722670409,67.05072247534794,18.567365248643846
889331,192460,50.861727196150305,78.15706505694173,27.295337860791427
889331,274792,50.861727196150305,72.7703652168579,21.908638020707592
889331,276422,50.861727196150305,51.45596393841277,0.594236742262467
889331,307228,50.861727196150305,46.21636255821981,-4.6453646379304985
889331,348423,50.861727196150305,67.552645003516,16.6909178073657
889331,810353,50.861727196150305,47.767122750872474,-3.094604445277831
889331,868030,50.861727196150305,61.193742614627176,10.332015418476871
889332,230512,48.93797545394525,63.212469589281376,14.274494135336127
889332,592997,48.93797545394525,54.02034453395,5.082369080004753
889333,397841,44.94634390751694,48.59878608218411,3.652442174667172
889333,577659,44.94634390751694,46.76633606048471,1.819992152967771
889334,399293,46.35009375150189,45.19945389509273,-1.150639856409157
889335,593001,59.033558461247516,53.64833244435103,-5.385226016896489
889335,766016,59.033558461247516,47.300682293620845,-11.73287616762667
889336,318090,47.84747722155334,47.10634145704041,-0.7411357645129328
889336,735464,47.84747722155334,59.241180898565496,11.393703677012155
889336,786713,47.84747722155334,47.02378562057295,-0.8236916009803892
889336,1373217,47.84747722155334,59.79146772610308,11.943990504549738
889337,31225,50.8315225866856,73.8610645176193,23.029541930933696
889337,49144,50.8315225866856,115.04730030137318,64.21577771468759
889337,117429,50.8315225866856,55.73766587653743,4.906143289851826
889337,117599,50.8315225866856,47.613783817810855,-3.217738768874746
889337,329574,50.8315225866856,93.04921097477732,42.21768838809172
889337,754809,50.8315225866856,52.69913561080867,1.8676130241230666
889337,766001,50.8315225866856,47.4514735131127,-3.3800490735728985
889337,766013,50.8315225866856,50.135048553657974,-0.6964740330276271
889337,873666,50.8315225866856,50.485147570242084,-0.34637501644351687
889338,35538,51.66379129293622,54.652835526463065,2.9890442335268474
889338,92855,51.66379129293622,57.98333025058845,6.3195389576522345
889338,163844,51.66379129293622,49.00574040569103,-2.6580508872451887
889338,348866,51.66379129293622,83.03855463779477,31.374763344858557
889338,348867,51.66379129293622,68.42692522667367,16.763133933737457
889338,449362,51.66379129293622,49.7806149177234,-1.8831763752128197
889338,733297,51.66379129293622,51.98364423356265,0.31985294062643277
889338,733303,51.66379129293622,48.94740303474121,-2.7163882581950105
889338,753155,51.66379129293622,48.39301055828674,-3.2707807346494775
889338,827163,51.66379129293622,62.22670741424915,10.56291612131293
889339,5734,61.142127896111006,46.419531146529174,-14.722596749581832
889339,61113,61.142127896111006,75.9894629115961,14.8473350154851
889339,212827,61.142127896111006,53.63337759864334,-7.508750297467664
889339,215109,61.142127896111006,46.88656918303232,-14.255558713078685
889339,258711,61.142127896111006,49.91514810121375,-11.226979794897254
889339,258731,61.142127896111006,78.5100393962849,17.36791150017389
889339,263031,61.142127896111006,47.53600964646142,-13.606118249649583
889339,303282,61.142127896111006,52.373971379015046,-8.76815651709596
889339,413920,61.142127896111006,57.52130212030429,-3.620825775806715
889339,447271,61.142127896111006,56.86837912048707,-4.273748775623936
889339,449360,61.142127896111006,61.81642195329464,0.6742940571836371
889339,722429,61.142127896111006,49.86547281330316,-11.27665508280785
889339,766014,61.142127896111006,62.833517068310975,1.691389172199969
889339,867502,61.142127896111006,56.644039885745215,-4.498088010365791
893026,6328,17.320665660091073,45.47766182491299,28.15699616482192
893026,31228,17.320665660091073,44.88837509781519,27.56770943772412
893026,49144,17.320665660091073,115.04730030137318,97.72663464128212
893026,93345,17.320665660091073,48.29085147664342,30.970185816552345
893026,164475,17.320665660091073,113.12014049144781,95.79947483135675
893026,228650,17.320665660091073,90.60361707915487,73.2829514190638
931248,931251,41.61883537461223,42.04885782314149,0.4300224485292574
931249,862074,42.83912260141744,45.376238866414404,2.5371162649969605
931249,873068,42.83912260141744,42.791280032544854,-0.0478425688725892
931250,873065,40.83805641919596,42.10952111258052,1.2714646933845657
937739,184986,48.037999407780696,47.04996072026669,-0.9880386875140061
937739,307259,48.037999407780696,53.80252986838469,5.764530460603993
937739,780489,48.037999407780696,47.821952480751186,-0.21604692702950956
937740,49144,44.87530352441317,115.04730030137318,70.17199677696001
937740,56956,44.87530352441317,79.4028963110042,34.52759278659103
937740,164475,44.87530352441317,113.12014049144781,68.24483696703464
937740,205278,44.87530352441317,46.566862391371025,1.6915588669578554
937740,413888,44.87530352441317,103.21783640209264,58.342532877679474
937741,212865,44.268309403875236,49.38299761399278,5.114688210117542
937741,450770,44.268309403875236,51.687169662102825,7.418860258227589
937742,176129,47.80472001205861,63.3651500613036,15.560430049244992
937742,449360,47.80472001205861,61.81642195329464,14.011701941236034
937742,749097,47.80472001205861,45.621791534042394,-2.1829284780162155
937742,766008,47.80472001205861,59.239854442792925,11.435134430734315
937743,49144,66.33018008229166,115.04730030137318,48.71712021908152
937743,117610,66.33018008229166,106.26465503985037,39.934474957558706
937743,164475,66.33018008229166,113.12014049144781,46.78996040915615
937743,258724,66.33018008229166,83.81830704440743,17.48812696211577
937743,313480,66.33018008229166,78.84086697255131,12.510686890259649
937743,330193,66.33018008229166,51.722531312837496,-14.607648769454165
937743,334700,66.33018008229166,60.376267003329325,-5.953913078962337
937743,348868,66.33018008229166,78.97356197327635,12.643381890984685
937743,348875,66.33018008229166,222.64069776262633,156.31051768033467
937743,451778,66.33018008229166,110.3274094907841,43.997229408492444
937743,451789,66.33018008229166,65.05279582099665,-1.277384261295012
937743,593000,66.33018008229166,65.37247037838158,-0.9577097039100835
937743,657760,66.33018008229166,51.03635416894843,-15.293825913343234
937743,657793,66.33018008229166,63.5118021270694,-2.8183779552222603
937743,728509,66.33018008229166,58.66884125491216,-7.6613388273795024
937743,741538,66.33018008229166,57.838613428529044,-8.491566653762618
937743,749092,66.33018008229166,48.12522405545932,-18.204956026832342
937743,757568,66.33018008229166,56.494634441281114,-9.835545641010548
937743,772154,66.33018008229166,60.69648096925777,-5.633699113033892
937743,787701,66.33018008229166,68.59411704566327,2.2639369633716058
937743,801888,66.33018008229166,56.17631142636264,-10.153868655929024
937743,828886,66.33018008229166,60.68337723219577,-5.646802850095895
937743,828887,66.33018008229166,64.33979572873528,-1.9903843535563794
937743,873679,66.33018008229166,50.30318466366246,-16.0269954186292
937743,1311185,66.33018008229166,61.158403849269305,-5.1717762330223565
937744,6348,62.8739310972453,44.36653227650972,-18.507398820735574
937744,150231,62.8739310972453,50.73309431431219,-12.140836782933107
937744,276419,62.8739310972453,58.15737335188585,-4.716557745359445
937744,312616,62.8739310972453,46.357232337443605,-16.51669875980169
937744,350482,62.8739310972453,55.08357887834273,-7.790352218902569
937744,581984,62.8739310972453,50.31985124938579,-12.554079847859505
937745,311107,52.94480207689021,130.2814369626373,77.33663488574707
937745,348866,52.94480207689021,83.03855463779477,30.093752560904562
937745,348867,52.94480207689021,68.42692522667367,15.482123149783462
937745,447262,52.94480207689021,59.326156370295024,6.3813542934048115
937745,580103,52.94480207689021,47.81750399904172,-5.127298077848494
937745,757567,52.94480207689021,53.61194734593091,0.6671452690406952
937745,801877,52.94480207689021,51.31781664041659,-1.6269854364736247
937745,809189,52.94480207689021,57.28655293801756,4.341750861127345
937745,823166,52.94480207689021,48.220388006846235,-4.724414070043977
937745,824275,52.94480207689021,53.86296299331347,0.918160916423254
937745,826302,52.94480207689021,50.58629546790513,-2.3585066089850812
937745,848291,52.94480207689021,63.76280704458299,10.81800496769278
937745,867511,52.94480207689021,59.68878323034823,6.743981153458016
937746,61126,46.61708531797207,50.97172580994809,4.354640491976021
937746,261662,46.61708531797207,54.78761078803581,8.170525470063744
937746,348870,46.61708531797207,69.90773907319911,23.29065375522704
937748,150199,45.97265563458964,61.91859655796721,15.94594092337757
937748,163286,45.97265563458964,55.75850078504449,9.785845150454847
937748,181944,45.97265563458964,59.07110228196699,13.09844664737735
937748,236045,45.97265563458964,69.254302487947,23.28164685335736
937748,276476,45.97265563458964,51.7088549467863,5.736199312196661
937748,308221,45.97265563458964,49.6945536356868,3.721898001097159
937748,328863,45.97265563458964,44.95463132857893,-1.018024306010716
937748,449376,45.97265563458964,56.354275896400154,10.381620261810511
937748,450767,45.97265563458964,54.34084065647354,8.368185021883896
937748,731456,45.97265563458964,53.59991156080816,7.627255926218517
937748,733298,45.97265563458964,54.6945607033915,8.72190506880186
937748,733305,45.97265563458964,52.187560638601404,6.2149050040117615
937750,181970,45.83078029165753,51.27564392176057,5.444863630103036
937750,328837,45.83078029165753,52.54701861672526,6.716238325067728
937750,722439,45.83078029165753,56.07435871068591,10.243578419028374
937751,4932,45.32302246567479,50.664461111121014,5.341438645446225
937751,141918,45.32302246567479,77.670509657831,32.347487192156215
937751,205272,45.32302246567479,65.69987288389905,20.376850418224258
937751,841477,45.32302246567479,45.63935762570973,0.31633516003493867
937752,197848,47.329023951803585,47.04195647368701,-0.28706747811657607
937752,428886,47.329023951803585,49.18001652439542,1.850992572591835
937752,728515,47.329023951803585,48.766598150300425,1.43757419849684
937752,772148,47.329023951803585,48.496655764655905,1.1676318128523206
937752,807580,47.329023951803585,45.93027801760866,-1.3987459341949275
937753,228930,55.94982152043756,67.98648426366994,12.036662743232377
937753,348391,55.94982152043756,57.15843409647836,1.2086125760407995
937753,449374,55.94982152043756,54.01058372614472,-1.9392377942928363
937753,938951,55.94982152043756,53.18789522588967,-2.761926294547891
937754,413882,47.90451029636865,59.07215984079276,11.167649544424108
937754,593009,47.90451029636865,56.599973556996154,8.695463260627506
937755,230512,51.58442632914639,63.212469589281376,11.628043260134987
937755,592997,51.58442632914639,54.02034453395,2.435918204803613
937756,141918,44.960765034283945,77.670509657831,32.70974462354706
937756,150172,44.960765034283945,46.159072919793644,1.1983078855096991
937756,176139,44.960765034283945,49.18103601562675,4.220270981342807
937756,225058,44.960765034283945,50.84215742826886,5.8813923939849175
937757,70788,53.13434247692536,46.47478875709679,-6.659553719828573
937757,193276,53.13434247692536,47.491549691559335,-5.6427927853660265
937758,236045,49.20776332659546,69.254302487947,20.04653916135154
937758,262926,49.20776332659546,91.92351451171473,42.71575118511927
937758,295198,49.20776332659546,56.49132789362372,7.283564567028257
937759,258707,47.778691870423394,50.62026135722258,2.8415694867991874
937759,298415,47.778691870423394,64.01155017454947,16.232858304126076
937759,413935,47.778691870423394,51.005413275493254,3.22672140506986
937760,279414,45.56094892054673,44.95475977080721,-0.6061891497395209
937761,27428,58.28014437147376,48.896697552478976,-9.383446818994784
